date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
1970-11-28,9.48,0.05,9.56,0.46,1.17,0.07,7.22,24.82,334.45,4.69
1970-11-29,8.02,0.08,8.43,1.94,4.96,0.11,6.65,19.71,336.02,3.99
1970-11-30,1.87,0.11,6.79,1.44,3.67,0.15,5.82,20.89,325.53,3.59
1970-12-01,0.61,0.42,6.46,0.81,2.07,0.57,5.16,23.16,318.31,4.89
1970-12-02,1.79,0.39,7.07,0.75,1.91,0.56,5.60,19.56,327.60,5.88
1970-12-03,11.10,0.61,8.24,0.86,2.20,0.79,5.50,20.07,331.20,4.52
1970-12-04,0.60,0.00,8.09,1.91,4.88,0.00,6.71,34.41,309.22,5.16
1970-12-05,4.48,0.63,6.88,1.08,2.76,0.84,4.97,28.27,308.46,5.73
1970-12-06,1.83,0.42,6.55,1.29,3.29,0.64,5.30,28.99,306.74,7.23
1970-12-07,0.03,0.22,4.55,1.00,2.54,0.24,4.68,27.60,298.81,4.91
1970-12-08,0.00,0.15,3.78,0.77,1.97,0.15,4.07,35.54,278.53,3.01
1970-12-09,0.08,0.02,1.72,0.63,1.61,0.02,3.62,31.00,276.49,1.81
1970-12-10,0.00,0.00,2.99,0.55,1.40,0.00,5.09,18.05,309.66,3.30
1970-12-11,0.00,0.28,5.62,0.51,1.31,0.29,4.98,11.00,320.96,4.63
1970-12-12,0.24,0.00,6.58,0.48,1.23,0.00,6.14,20.71,321.64,4.94
1970-12-13,0.14,0.03,3.44,0.42,1.08,0.03,4.28,25.18,295.30,2.01
1970-12-14,0.01,0.03,1.73,0.38,0.97,0.03,3.79,20.22,295.51,1.67
1970-12-15,0.01,0.30,2.55,0.35,0.90,0.31,3.62,19.65,298.65,2.88
1970-12-16,0.00,0.12,4.46,0.31,0.79,0.12,4.90,10.75,315.89,5.39
1970-12-17,0.00,0.00,6.63,0.34,0.86,0.00,6.19,10.72,327.59,4.86
1970-12-18,0.02,0.10,7.39,0.33,0.83,0.10,6.04,18.40,328.25,3.70
1970-12-19,0.10,0.15,8.19,0.32,0.81,0.20,6.25,23.38,322.88,4.63
1970-12-20,0.01,0.00,5.61,0.30,0.77,0.00,5.38,28.00,301.84,3.89
1970-12-21,0.00,0.14,2.14,0.28,0.72,0.14,3.94,27.96,282.98,4.38
1970-12-22,0.11,0.18,0.63,0.28,0.71,0.22,3.56,21.50,287.42,4.79
1970-12-23,0.68,0.08,2.78,0.29,0.73,0.13,4.42,17.64,306.50,4.73
1970-12-24,0.96,0.30,-0.60,0.28,0.71,0.43,2.89,27.36,268.41,4.13
1970-12-25,1.73,0.13,-1.18,0.27,0.69,0.20,3.03,26.41,269.35,3.88
1970-12-26,1.06,0.00,-1.25,0.28,0.72,0.00,3.46,27.44,270.23,5.90
1970-12-27,0.08,0.28,-1.85,0.27,0.69,0.36,2.80,17.38,281.88,4.69
1970-12-28,1.31,0.13,-0.33,0.27,0.69,0.21,3.46,17.39,291.41,5.34
1970-12-29,5.80,0.17,1.43,0.41,1.04,0.30,3.95,17.77,299.89,7.01
1970-12-30,0.02,0.44,1.16,0.56,1.42,0.48,3.40,25.31,282.82,6.39
1970-12-31,0.01,0.19,-1.17,0.41,1.04,0.19,2.95,33.69,257.70,4.59
1971-01-01,0.00,0.19,-1.00,0.35,0.89,0.19,2.74,31.88,258.98,3.03
1971-01-02,0.00,0.00,-1.59,0.32,0.81,0.00,3.11,23.96,274.28,1.67
1971-01-03,0.01,0.00,-3.23,0.30,0.76,0.00,2.89,21.09,272.53,1.37
1971-01-04,0.00,0.00,-3.15,0.29,0.74,0.00,2.83,20.26,274.18,1.81
1971-01-05,0.01,0.03,-3.57,0.28,0.71,0.04,2.77,21.45,270.57,4.15
1971-01-06,1.67,0.69,3.01,0.28,0.71,0.90,3.34,11.71,303.75,4.58
1971-01-07,12.43,0.00,4.73,1.30,3.33,0.00,7.05,11.83,319.97,7.89
1971-01-08,0.32,0.24,9.13,1.72,4.39,0.34,6.75,19.23,338.98,5.60
1971-01-09,0.01,0.02,9.56,1.13,2.88,0.02,7.36,19.59,341.06,6.93
1971-01-10,0.00,0.70,8.62,0.82,2.09,0.71,4.88,42.66,290.89,4.20
1971-01-11,0.00,0.22,2.61,0.67,1.72,0.23,3.91,35.57,278.29,4.21
1971-01-12,0.14,0.07,2.78,0.54,1.38,0.09,4.12,20.29,306.06,1.48
1971-01-13,0.01,0.00,3.61,0.50,1.28,0.00,5.33,20.45,313.22,2.79
1971-01-14,2.96,0.09,3.20,0.49,1.24,0.13,4.53,22.17,307.10,3.59
1971-01-15,0.92,0.00,3.56,0.60,1.53,0.00,4.98,16.38,312.42,2.81
1971-01-16,3.94,0.14,4.08,0.74,1.90,0.18,4.51,13.32,313.14,2.84
1971-01-17,0.59,0.03,4.56,0.85,2.17,0.04,5.00,13.53,316.58,3.12
1971-01-18,2.19,0.52,5.70,0.79,2.01,0.76,4.96,22.32,320.51,6.90
1971-01-19,2.02,0.75,6.49,0.77,1.96,1.01,4.87,27.59,315.90,6.68
1971-01-20,8.82,0.29,4.60,0.96,2.46,0.44,4.65,42.38,286.43,5.68
1971-01-21,0.20,0.07,5.42,2.31,5.89,0.12,5.46,27.40,314.95,6.15
1971-01-22,9.89,0.26,6.16,1.26,3.23,0.36,5.35,24.66,322.28,4.00
1971-01-23,13.26,0.00,6.38,4.57,11.67,0.00,6.35,15.04,326.71,6.28
1971-01-24,1.87,1.17,6.34,4.12,10.53,1.49,4.32,49.67,284.31,8.58
1971-01-25,5.89,0.87,6.77,2.41,6.17,1.15,4.81,41.15,301.70,7.12
1971-01-26,13.47,0.26,5.58,4.52,11.55,0.37,5.20,25.70,320.43,4.42
1971-01-27,2.01,0.24,5.55,4.51,11.53,0.34,5.15,30.57,314.39,4.00
1971-01-28,0.14,0.40,5.14,2.51,6.40,0.47,4.74,36.83,303.95,4.77
1971-01-29,0.39,0.25,4.53,1.77,4.53,0.33,4.48,46.53,289.02,3.11
1971-01-30,8.45,0.00,2.22,2.24,5.72,0.00,4.49,16.88,305.58,3.51
1971-01-31,13.71,0.20,2.90,5.44,13.89,0.33,4.43,28.21,307.08,5.95
1971-02-01,0.00,0.85,2.11,3.95,10.08,0.85,3.20,28.61,298.62,5.70
1971-02-02,0.00,0.68,2.20,2.24,5.73,0.69,3.15,41.55,285.43,3.94
1971-02-03,0.00,0.00,4.35,1.73,4.42,0.04,5.91,38.02,309.18,6.28
1971-02-04,0.00,0.37,5.44,1.49,3.82,0.37,4.44,64.03,283.08,2.40
1971-02-05,0.00,0.03,3.41,1.30,3.32,0.03,4.67,18.86,310.92,2.80
1971-02-06,0.10,0.14,3.76,1.18,3.02,0.16,4.75,30.64,312.58,2.07
1971-02-07,0.01,0.49,5.68,1.09,2.79,0.51,4.56,41.07,310.23,2.84
1971-02-08,0.00,0.13,4.78,1.01,2.58,0.13,5.13,27.71,317.68,2.79
1971-02-09,0.00,0.42,5.05,0.94,2.41,0.42,4.47,20.33,317.00,3.50
1971-02-10,0.00,0.35,4.71,0.90,2.29,0.35,4.64,42.42,307.70,2.92
1971-02-11,0.00,0.41,4.60,0.86,2.20,0.41,4.57,42.87,307.29,3.40
1971-02-12,0.78,0.46,6.02,0.77,1.96,0.72,5.25,21.50,323.30,8.79
1971-02-13,0.11,1.76,5.54,0.68,1.74,1.99,3.57,76.44,277.18,9.45
1971-02-14,5.32,1.07,4.41,0.71,1.82,1.38,3.89,73.30,279.54,7.60
1971-02-15,0.64,0.56,3.22,0.87,2.22,0.71,3.98,57.29,290.35,4.57
1971-02-16,3.04,0.36,-0.07,0.80,2.04,0.47,3.15,46.40,283.30,2.81
1971-02-17,4.02,0.43,1.31,1.06,2.69,0.59,3.55,38.20,297.69,3.96
1971-02-18,0.28,0.22,4.10,1.18,3.01,0.33,4.96,60.95,297.65,5.44
1971-02-19,1.34,0.59,4.84,0.93,2.38,0.71,4.32,94.76,272.37,2.80
1971-02-20,0.44,0.08,6.63,0.93,2.39,0.22,6.20,47.04,322.49,5.24
1971-02-21,0.01,0.88,6.97,0.84,2.15,0.91,5.14,88.54,291.12,6.19
1971-02-22,0.00,0.71,4.98,0.77,1.96,0.71,4.21,107.33,266.77,2.91
1971-02-23,0.03,0.73,3.58,0.73,1.87,0.75,3.72,102.13,264.29,3.05
1971-02-24,0.00,0.65,4.84,0.70,1.78,0.65,4.32,73.47,293.62,3.03
1971-02-25,0.00,0.49,4.93,0.64,1.63,0.49,4.51,54.74,308.75,2.06
1971-02-26,0.03,0.37,3.93,0.62,1.59,0.38,4.31,45.71,310.81,1.46
1971-02-27,2.03,0.54,1.98,0.62,1.58,0.67,3.56,55.48,293.85,2.96
1971-02-28,0.86,0.38,1.00,0.65,1.65,0.47,3.55,49.47,294.63,2.54
1971-03-01,8.83,0.74,1.34,0.66,1.68,0.91,3.05,57.78,288.64,3.42
1971-03-02,0.09,0.81,3.62,1.13,2.88,0.90,4.10,109.61,272.48,5.05
1971-03-03,0.13,0.82,1.65,0.96,2.45,0.97,3.30,82.30,278.01,4.64
1971-03-04,0.02,0.52,-0.86,0.79,2.02,0.55,3.05,91.81,263.41,3.19
1971-03-05,0.10,0.42,-2.04,0.69,1.75,0.49,2.67,63.44,273.04,2.09
1971-03-06,0.07,0.47,-1.14,0.61,1.57,0.53,3.12,82.00,269.84,4.92
1971-03-07,0.47,0.75,-0.31,0.57,1.46,0.90,2.63,89.91,265.49,2.76
1971-03-08,1.38,0.00,2.58,0.66,1.68,0.11,4.96,32.79,308.38,3.71
1971-03-09,0.02,1.13,6.46,0.63,1.60,1.18,4.74,107.61,293.76,4.85
1971-03-10,0.00,1.33,3.15,0.59,1.50,1.33,3.19,133.51,259.92,4.56
1971-03-11,0.00,0.82,5.81,0.56,1.44,0.82,4.82,79.80,308.15,3.84
1971-03-12,0.00,1.01,6.55,0.56,1.44,1.01,4.93,86.89,308.40,4.93
1971-03-13,0.00,0.89,7.45,0.50,1.28,0.89,5.23,60.52,327.30,3.74
1971-03-14,7.63,0.87,5.50,0.58,1.47,0.98,4.39,94.82,299.43,2.09
1971-03-15,1.03,0.92,5.07,0.76,1.95,1.13,4.47,88.86,301.92,4.36
1971-03-16,1.10,0.71,3.71,0.68,1.74,0.85,4.36,95.47,293.80,3.22
1971-03-17,13.73,1.00,4.73,0.92,2.34,1.24,4.39,107.12,292.78,5.07
1971-03-18,2.89,0.38,6.99,3.20,8.18,0.55,6.14,63.72,327.83,6.20
1971-03-19,3.20,0.50,7.48,1.84,4.69,0.62,5.64,38.80,330.44,3.35
1971-03-20,1.44,0.77,6.74,1.54,3.94,0.90,5.44,84.34,317.00,2.92
1971-03-21,0.18,1.02,5.85,1.27,3.25,1.23,4.76,64.66,320.68,7.22
1971-03-22,0.00,1.94,5.79,1.07,2.73,1.95,3.86,174.35,265.87,6.71
1971-03-23,1.66,1.30,3.85,0.98,2.50,1.54,3.52,97.06,293.61,4.90
1971-03-24,0.52,0.56,7.39,0.92,2.35,0.77,6.12,71.59,328.57,6.60
1971-03-25,1.39,1.74,7.63,0.89,2.26,2.03,4.83,134.06,299.03,7.07
1971-03-26,0.09,1.32,5.54,0.75,1.91,1.48,4.44,124.17,294.65,5.73
1971-03-27,0.00,1.39,5.73,0.64,1.63,1.39,4.43,160.39,280.57,3.22
1971-03-28,0.11,0.73,6.72,0.67,1.71,0.79,4.96,43.70,325.53,3.71
1971-03-29,0.84,0.74,8.12,0.68,1.73,0.91,5.78,50.56,333.50,4.14
1971-03-30,0.00,1.54,6.48,0.54,1.39,1.54,4.65,166.77,284.20,3.69
1971-03-31,0.00,0.88,4.89,0.56,1.44,0.88,4.54,82.16,312.64,3.67
1971-04-01,0.00,0.88,5.02,0.57,1.46,0.88,4.51,79.07,314.70,3.08
1971-04-02,0.00,1.40,6.34,0.55,1.41,1.40,4.67,107.93,309.85,6.76
1971-04-03,0.00,1.36,4.91,0.54,1.37,1.36,4.09,101.58,304.68,6.33
1971-04-04,0.10,0.97,5.99,0.53,1.35,1.16,4.93,77.50,321.68,5.19
1971-04-05,0.00,0.49,5.87,0.51,1.31,0.49,5.47,61.53,323.16,2.78
1971-04-06,0.00,0.85,7.19,0.50,1.27,0.85,5.50,81.79,327.34,1.85
1971-04-07,0.00,0.92,6.67,0.49,1.24,0.92,5.25,81.88,324.83,3.33
1971-04-08,0.00,0.84,6.03,0.47,1.21,0.85,4.85,49.70,322.30,5.83
1971-04-09,0.01,1.14,5.92,0.44,1.13,1.17,4.76,83.68,320.28,6.41
1971-04-10,0.00,1.43,6.73,0.43,1.09,1.43,4.81,121.80,310.54,4.81
1971-04-11,0.00,1.98,7.14,0.42,1.08,1.98,4.67,208.91,280.88,3.39
1971-04-12,0.00,1.89,6.60,0.41,1.04,1.89,4.44,175.91,290.16,5.11
1971-04-13,0.00,1.48,8.19,0.41,1.04,1.48,5.42,120.95,320.15,4.70
1971-04-14,0.00,1.51,7.07,0.40,1.01,1.51,4.76,129.66,310.70,3.46
1971-04-15,0.00,1.61,7.29,0.40,1.01,1.61,4.86,158.98,302.35,2.27
1971-04-16,1.10,0.79,7.12,0.42,1.07,1.04,6.14,124.56,317.75,6.40
1971-04-17,0.02,2.52,5.51,0.39,0.98,2.57,3.30,222.16,266.12,5.49
1971-04-18,0.00,1.85,8.45,0.38,0.96,1.87,5.19,136.38,317.20,6.10
1971-04-19,0.00,1.25,9.45,0.36,0.93,1.25,6.28,103.73,335.33,3.46
1971-04-20,0.00,1.98,10.90,0.36,0.91,1.98,6.29,174.79,318.97,2.32
1971-04-21,0.00,2.68,11.45,0.35,0.90,2.68,6.06,213.36,308.01,5.30
1971-04-22,6.13,2.30,12.99,0.36,0.91,2.47,6.58,148.77,337.79,3.75
1971-04-23,22.97,0.85,12.39,0.88,2.24,1.00,8.75,91.33,354.55,3.94
1971-04-24,13.11,0.65,8.51,1.95,4.98,0.85,6.35,57.78,336.11,5.66
1971-04-25,0.13,1.67,6.75,2.42,6.18,1.79,4.56,138.60,309.96,4.11
1971-04-26,0.05,1.42,3.88,1.23,3.13,1.51,3.88,141.91,295.11,4.26
1971-04-27,0.00,1.77,4.35,0.82,2.09,1.77,4.01,203.63,279.17,3.56
1971-04-28,0.00,2.43,5.44,0.58,1.49,2.43,4.09,283.72,259.27,2.61
1971-04-29,0.00,1.75,6.60,0.62,1.58,1.75,4.76,177.86,299.68,2.82
1971-04-30,0.00,1.70,6.99,0.57,1.46,1.70,4.58,143.36,311.14,3.22
1971-05-01,0.00,2.69,6.32,0.50,1.27,2.69,3.95,277.88,265.78,4.25
1971-05-02,0.00,2.73,6.61,0.44,1.12,2.73,4.45,306.66,262.31,3.01
1971-05-03,0.00,2.94,7.89,0.43,1.11,2.94,4.38,300.62,267.83,2.01
1971-05-04,0.00,3.15,9.83,0.44,1.11,3.15,4.95,292.02,280.69,2.76
1971-05-05,0.00,3.04,11.73,0.44,1.11,3.04,5.82,236.70,309.01,4.22
1971-05-06,2.68,2.81,14.18,0.45,1.15,3.02,6.79,146.41,349.40,5.27
1971-05-07,0.50,1.18,12.14,0.44,1.13,1.33,8.47,119.20,349.19,3.30
1971-05-08,0.01,2.83,12.71,0.42,1.06,2.84,7.04,238.01,318.53,3.76
1971-05-09,0.00,2.39,12.68,0.39,1.00,2.39,7.49,201.91,329.94,4.74
1971-05-10,0.00,2.39,14.73,0.38,0.96,2.39,8.86,196.40,343.00,4.95
1971-05-11,0.00,2.21,15.72,0.37,0.95,2.21,9.46,173.42,353.93,2.19
1971-05-12,0.00,1.99,14.79,0.38,0.98,1.99,9.08,157.20,353.48,4.51
1971-05-13,0.00,3.31,13.77,0.36,0.91,3.31,7.22,252.74,321.04,6.06
1971-05-14,0.00,3.15,11.53,0.34,0.88,3.15,6.07,268.86,303.99,3.98
1971-05-15,5.28,1.41,10.39,0.38,0.98,1.56,7.34,141.66,336.63,3.11
1971-05-16,0.28,2.55,9.24,0.35,0.90,2.73,5.11,216.61,306.40,3.57
1971-05-17,0.01,2.93,10.96,0.33,0.83,2.94,5.68,238.18,309.66,3.84
1971-05-18,0.00,3.11,10.02,0.31,0.80,3.11,5.85,302.66,290.14,2.80
1971-05-19,0.00,3.63,11.69,0.31,0.79,3.63,5.57,308.31,292.76,3.16
1971-05-20,0.00,3.14,11.02,0.29,0.75,3.14,5.91,277.87,301.06,3.15
1971-05-21,0.00,3.29,11.14,0.30,0.76,3.29,6.51,314.93,295.09,2.96
1971-05-22,2.50,2.48,11.43,0.31,0.80,2.64,6.68,213.64,323.03,3.06
1971-05-23,4.06,1.42,12.24,0.36,0.93,1.54,8.28,128.01,349.89,2.43
1971-05-24,4.04,2.17,11.69,0.33,0.85,2.32,7.13,186.18,332.55,2.90
1971-05-25,0.23,1.60,9.93,0.31,0.80,1.81,6.37,122.71,339.41,5.42
1971-05-26,4.73,1.59,9.77,0.29,0.73,1.73,6.26,131.47,336.46,2.62
1971-05-27,0.55,2.24,10.36,0.33,0.84,2.41,6.09,185.88,325.00,3.43
1971-05-28,0.06,2.78,9.05,0.28,0.71,2.83,5.56,271.40,296.39,2.74
1971-05-29,4.01,2.14,10.22,0.28,0.71,2.34,6.28,183.76,325.79,4.39
1971-05-30,1.52,1.58,13.27,0.30,0.76,1.78,8.51,129.60,355.10,4.89
1971-05-31,0.01,2.91,13.75,0.28,0.72,2.92,7.35,225.90,332.89,2.50
1971-06-01,0.00,3.31,13.51,0.26,0.67,3.31,7.71,286.41,316.34,2.13
1971-06-02,2.34,4.28,14.88,0.26,0.65,4.49,7.05,319.41,309.66,5.45
1971-06-03,0.01,3.33,14.28,0.26,0.66,3.36,7.63,248.38,329.00,7.45
1971-06-04,0.00,2.80,11.59,0.25,0.64,2.80,6.37,216.69,322.81,7.01
1971-06-05,0.00,1.27,10.39,0.25,0.65,1.27,6.36,71.34,344.65,5.25
1971-06-06,0.03,1.02,10.41,0.25,0.65,1.05,6.68,71.48,345.09,3.73
1971-06-07,0.30,1.59,11.96,0.25,0.63,1.70,7.39,121.54,350.98,2.51
1971-06-08,13.47,1.43,10.57,0.26,0.67,1.58,6.95,118.39,345.05,2.92
1971-06-09,0.69,1.45,10.14,0.42,1.06,1.64,6.70,119.53,342.59,4.50
1971-06-10,23.45,1.66,10.46,0.58,1.47,1.92,6.80,142.31,338.58,6.09
1971-06-11,2.00,1.29,11.07,1.04,2.66,1.48,7.85,136.62,343.63,4.32
1971-06-12,0.44,2.04,12.18,0.50,1.27,2.16,7.31,164.44,341.55,2.64
1971-06-13,1.97,2.31,11.75,0.41,1.04,2.45,7.09,198.44,330.96,2.74
1971-06-14,1.46,0.95,10.07,0.35,0.89,1.19,6.85,73.14,343.66,6.18
1971-06-15,0.16,2.40,9.18,0.30,0.78,2.56,5.42,205.52,313.79,4.40
1971-06-16,1.71,2.41,10.95,0.29,0.74,2.64,6.33,193.87,326.96,5.11
1971-06-17,0.33,2.87,11.00,0.27,0.70,3.00,5.75,225.73,316.86,3.98
1971-06-18,18.62,1.02,10.12,0.56,1.44,1.22,6.67,72.44,343.73,4.82
1971-06-19,10.52,1.59,13.00,0.85,2.16,1.78,8.24,125.66,355.46,4.33
1971-06-20,0.42,1.67,13.73,1.21,3.10,1.86,9.26,174.54,348.11,6.15
1971-06-21,0.11,1.46,11.60,0.57,1.47,1.57,7.74,133.72,346.87,5.05
1971-06-22,0.00,4.45,14.25,0.43,1.09,4.45,6.36,328.82,303.32,5.33
1971-06-23,0.00,2.46,13.94,0.36,0.91,2.46,7.96,190.87,343.97,2.36
1971-06-24,0.00,3.91,15.85,0.33,0.83,3.91,8.57,311.16,323.68,3.96
1971-06-25,3.24,2.19,14.78,0.32,0.81,2.40,8.55,143.75,359.74,5.28
1971-06-26,2.02,3.36,14.51,0.34,0.86,3.60,7.64,244.61,332.04,6.16
1971-06-27,0.07,3.22,13.13,0.29,0.74,3.30,6.45,217.47,329.92,5.27
1971-06-28,0.26,3.31,12.80,0.27,0.68,3.49,6.87,273.76,315.18,5.22
1971-06-29,0.08,1.50,11.88,0.26,0.68,1.57,7.91,134.45,347.93,3.62
1971-06-30,0.35,2.61,14.96,0.27,0.70,2.71,8.04,188.93,348.78,2.29
1971-07-01,0.00,2.15,17.99,0.27,0.69,2.15,10.63,148.00,373.65,2.16
1971-07-02,0.00,2.65,19.12,0.26,0.67,2.65,11.40,188.21,370.24,2.06
1971-07-03,0.00,3.23,18.17,0.27,0.68,3.23,10.66,239.69,354.09,3.21
1971-07-04,11.87,2.15,17.48,0.33,0.85,2.28,10.15,139.54,373.16,3.05
1971-07-05,0.00,3.04,17.01,0.43,1.11,3.04,9.92,230.48,349.80,4.00
1971-07-06,0.00,3.52,16.76,0.30,0.77,3.52,9.33,270.21,337.85,3.28
1971-07-07,0.00,3.77,17.51,0.28,0.71,3.77,9.26,271.61,340.14,3.44
1971-07-08,0.00,3.73,19.20,0.28,0.71,3.73,11.45,280.19,350.58,2.17
1971-07-09,0.01,3.25,19.89,0.28,0.71,3.26,11.59,218.59,366.88,3.89
1971-07-10,0.00,2.63,18.86,0.27,0.70,2.63,10.27,164.64,373.69,2.51
1971-07-11,4.60,3.82,19.94,0.28,0.72,3.90,11.71,279.26,353.92,2.10
1971-07-12,0.00,3.07,17.82,0.29,0.73,3.07,9.76,191.91,361.57,5.13
1971-07-13,0.00,3.88,14.00,0.25,0.65,3.88,7.12,324.38,303.53,3.34
1971-07-14,0.00,3.13,14.96,0.29,0.74,3.13,7.72,216.76,338.70,4.54
1971-07-15,0.00,4.44,18.50,0.23,0.58,4.44,9.03,280.32,339.36,5.66
1971-07-16,0.00,3.62,14.13,0.22,0.55,3.62,6.60,265.94,317.28,3.74
1971-07-17,0.00,3.50,13.26,0.21,0.54,3.50,6.36,273.04,310.67,3.55
1971-07-18,0.00,2.65,12.42,0.22,0.55,2.65,7.06,226.09,323.25,2.56
1971-07-19,0.00,2.61,14.01,0.21,0.53,2.61,6.93,182.20,341.40,2.46
1971-07-20,0.00,2.89,15.37,0.21,0.53,2.89,7.86,196.99,344.98,3.32
1971-07-21,0.01,2.20,16.31,0.21,0.55,2.20,8.56,139.69,365.80,2.17
1971-07-22,0.20,2.47,16.56,0.21,0.53,2.53,8.70,165.60,359.86,2.22
