date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
1971-02-23,0.30,0.46,6.56,NaN,NaN,0.61,5.49,40.44,320.25,5.53
1971-02-24,0.00,0.68,7.03,NaN,NaN,0.68,5.22,69.29,299.16,4.51
1971-02-25,0.23,0.33,4.46,NaN,NaN,0.37,4.51,49.71,302.98,1.94
1971-02-26,0.00,0.29,3.55,NaN,NaN,0.29,4.21,28.74,309.86,2.26
1971-02-27,2.64,0.39,2.87,NaN,NaN,0.57,4.26,43.94,301.69,5.57
1971-02-28,0.23,0.62,2.19,NaN,NaN,0.83,3.74,38.65,301.28,6.57
1971-03-01,16.94,0.61,2.52,NaN,NaN,0.86,3.69,20.65,303.60,6.23
1971-03-02,2.14,0.59,2.81,NaN,NaN,0.79,4.05,101.82,264.91,4.81
1971-03-03,0.02,0.36,2.50,NaN,NaN,0.38,4.18,56.73,294.55,3.60
1971-03-04,3.44,0.71,2.08,NaN,NaN,0.90,3.42,61.00,287.09,4.06
1971-03-05,1.38,0.00,4.16,NaN,NaN,0.15,5.47,36.06,315.77,4.49
1971-03-06,1.23,0.36,5.58,NaN,NaN,0.42,5.23,50.93,315.99,1.98
1971-03-07,0.00,0.45,6.60,NaN,NaN,0.46,5.66,50.15,322.33,5.00
1971-03-08,0.64,1.13,7.14,NaN,NaN,1.35,4.96,94.89,296.10,5.57
1971-03-09,2.63,0.59,4.33,NaN,NaN,0.87,4.68,58.12,306.94,8.13
1971-03-10,2.57,1.26,2.89,NaN,NaN,1.57,3.26,67.64,289.70,7.05
1971-03-11,5.24,0.59,3.72,NaN,NaN,0.74,3.78,25.33,308.77,3.56
1971-03-12,0.43,0.00,5.37,NaN,NaN,0.19,6.32,39.22,322.19,7.46
1971-03-13,0.00,1.34,6.15,NaN,NaN,1.34,4.41,127.70,276.90,5.51
1971-03-14,1.93,0.46,3.46,NaN,NaN,0.53,4.42,71.79,298.50,1.61
1971-03-15,3.71,0.54,2.69,NaN,NaN,0.69,4.09,64.62,298.48,3.68
1971-03-16,3.06,0.90,3.02,NaN,NaN,1.09,3.74,110.70,275.12,3.62
1971-03-17,0.00,0.83,2.26,NaN,NaN,0.83,3.67,136.62,260.43,2.02
1971-03-18,16.76,0.49,1.72,NaN,NaN,0.72,3.98,70.78,293.14,6.45
1971-03-19,27.92,0.29,2.19,NaN,NaN,0.55,4.24,32.79,304.56,10.95
1971-03-20,3.85,0.83,3.38,NaN,NaN,1.19,4.22,83.73,295.51,10.27
1971-03-21,0.14,1.10,3.90,NaN,NaN,1.41,4.25,151.65,266.79,8.04
1971-03-22,0.27,0.90,2.80,NaN,NaN,1.08,3.89,123.33,275.03,3.53
1971-03-23,0.41,0.80,5.33,NaN,NaN,1.03,4.82,65.93,315.36,5.83
1971-03-24,0.16,0.87,8.61,NaN,NaN,1.07,6.40,94.91,320.86,8.13
1971-03-25,0.52,1.32,5.25,NaN,NaN,1.63,4.43,135.25,283.77,7.26
1971-03-26,0.83,0.89,4.54,NaN,NaN,1.11,4.67,118.67,290.68,5.00
1971-03-27,1.48,1.37,4.42,NaN,NaN,1.58,3.74,132.95,279.73,4.03
1971-03-28,0.26,0.29,7.15,NaN,NaN,0.50,6.47,69.13,327.47,5.89
1971-03-29,2.38,0.92,8.02,NaN,NaN,1.14,5.75,64.30,332.47,5.04
1971-03-30,0.61,0.45,6.24,NaN,NaN,0.58,5.88,68.96,323.60,3.82
1971-03-31,0.00,1.17,4.59,NaN,NaN,1.17,4.00,102.50,297.80,3.89
1971-04-01,1.76,0.72,3.80,NaN,NaN,0.88,4.60,99.76,299.75,3.37
1971-04-02,0.33,0.64,4.58,NaN,NaN,0.79,4.95,84.81,310.00,3.16
1971-04-03,1.08,0.75,5.58,NaN,NaN,1.00,5.38,116.02,304.57,6.58
1971-04-04,1.37,0.26,4.18,NaN,NaN,0.49,5.29,69.01,315.62,5.36
1971-04-05,0.44,0.68,4.69,NaN,NaN,0.88,4.83,72.88,315.53,4.72
1971-04-06,0.08,0.56,4.86,NaN,NaN,0.60,5.38,77.85,316.30,1.66
1971-04-07,0.01,0.71,5.41,NaN,NaN,0.72,5.40,94.04,313.51,2.24
1971-04-08,0.00,1.48,6.36,NaN,NaN,1.48,5.43,189.57,285.63,1.72
1971-04-09,0.01,1.44,6.93,NaN,NaN,1.45,5.76,179.64,293.19,1.50
1971-04-10,0.00,1.33,6.78,NaN,NaN,1.33,5.51,163.54,297.60,2.64
1971-04-11,0.00,1.77,8.31,NaN,NaN,1.77,5.72,196.79,293.48,4.29
1971-04-12,0.00,1.33,7.87,NaN,NaN,1.33,6.15,159.44,306.59,2.25
1971-04-13,0.00,1.28,7.08,NaN,NaN,1.28,5.47,141.45,307.56,3.27
1971-04-14,0.17,1.63,6.35,NaN,NaN,1.72,5.52,212.09,283.50,2.25
1971-04-15,0.68,1.36,7.81,NaN,NaN,1.53,5.91,154.78,308.72,3.32
1971-04-16,1.61,1.93,6.82,NaN,NaN,2.27,4.70,171.61,295.24,9.02
1971-04-17,0.07,2.19,4.73,NaN,NaN,2.37,3.23,122.78,295.97,8.47
1971-04-18,0.00,2.15,6.86,NaN,NaN,2.15,4.68,206.34,285.38,11.25
1971-04-19,0.04,2.23,8.57,NaN,NaN,2.31,5.25,195.91,298.24,7.71
1971-04-20,0.00,2.14,6.46,NaN,NaN,2.14,4.46,222.12,279.24,4.79
1971-04-21,0.00,0.99,7.07,NaN,NaN,0.99,5.90,118.44,319.35,3.74
1971-04-22,4.87,1.38,7.37,NaN,NaN,1.65,5.37,121.59,318.58,6.44
1971-04-23,13.07,0.85,6.74,NaN,NaN,1.16,5.53,74.69,327.00,8.40
1971-04-24,0.05,1.65,7.04,NaN,NaN,1.77,5.25,177.65,301.22,9.62
1971-04-25,0.80,1.26,4.87,NaN,NaN,1.50,4.48,126.21,305.17,5.13
1971-04-26,2.55,1.65,4.82,NaN,NaN,1.88,4.34,188.97,286.69,4.38
1971-04-27,0.19,1.73,4.71,NaN,NaN,1.93,4.18,190.07,285.62,5.62
1971-04-28,1.68,1.49,5.09,NaN,NaN,1.81,4.34,130.09,305.33,7.85
1971-04-29,0.28,1.71,5.65,NaN,NaN,1.86,4.29,164.02,297.91,3.65
1971-04-30,0.01,1.82,6.55,NaN,NaN,1.84,5.38,217.37,291.96,2.98
1971-05-01,0.00,1.84,7.46,NaN,NaN,1.84,5.78,215.41,298.74,3.42
1971-05-02,0.00,1.94,9.71,NaN,NaN,1.94,5.96,161.25,322.65,4.68
1971-05-03,0.00,2.48,10.76,NaN,NaN,2.48,6.61,238.11,308.98,3.68
1971-05-04,0.00,2.97,8.79,NaN,NaN,2.97,5.18,298.39,279.70,3.76
1971-05-05,0.00,2.05,7.62,NaN,NaN,2.05,6.25,285.28,286.02,4.54
1971-05-06,2.76,1.59,8.18,NaN,NaN,1.83,6.20,191.58,311.00,5.39
1971-05-07,0.36,1.51,10.36,NaN,NaN,1.71,6.97,140.56,334.50,4.40
1971-05-08,0.02,1.96,11.55,NaN,NaN,1.99,7.53,188.14,329.36,4.00
1971-05-09,0.00,2.23,11.35,NaN,NaN,2.23,6.77,182.77,328.34,6.05
1971-05-10,0.00,3.36,13.56,NaN,NaN,3.36,6.91,240.52,323.13,6.56
1971-05-11,0.00,3.65,12.07,NaN,NaN,3.65,5.70,272.58,304.33,5.98
1971-05-12,0.00,3.37,10.05,NaN,NaN,3.37,5.98,339.21,282.43,3.37
1971-05-13,0.00,2.35,8.62,NaN,NaN,2.35,6.56,284.15,294.68,3.64
1971-05-14,3.82,2.31,8.73,NaN,NaN,2.53,5.65,226.53,305.24,4.60
1971-05-15,1.31,3.32,9.50,NaN,NaN,3.58,4.74,264.97,294.03,6.35
1971-05-16,3.36,1.86,8.33,NaN,NaN,2.11,5.88,196.09,312.56,5.89
1971-05-17,0.15,1.96,7.71,NaN,NaN,2.09,5.57,206.66,306.87,4.19
1971-05-18,0.36,2.61,8.98,NaN,NaN,2.87,5.39,237.78,303.58,5.90
1971-05-19,4.82,2.12,8.77,NaN,NaN,2.35,5.33,168.48,319.81,5.02
1971-05-20,0.01,1.83,11.21,NaN,NaN,1.84,7.08,154.20,337.99,4.06
1971-05-21,0.00,3.08,10.50,NaN,NaN,3.08,6.02,283.57,301.70,4.17
1971-05-22,0.02,1.93,9.12,NaN,NaN,1.97,6.72,237.61,310.43,5.54
1971-05-23,5.00,0.76,8.94,NaN,NaN,1.03,7.19,123.31,335.26,7.06
1971-05-24,0.00,1.17,8.87,NaN,NaN,1.18,6.55,122.37,334.67,6.54
1971-05-25,0.00,2.62,9.16,NaN,NaN,2.62,5.88,262.69,302.48,4.40
1971-05-26,13.92,1.51,8.81,NaN,NaN,1.76,6.25,147.74,328.59,5.67
1971-05-27,0.04,2.96,6.86,NaN,NaN,3.06,4.58,325.75,273.74,5.71
1971-05-28,2.99,1.61,7.84,NaN,NaN,1.78,6.36,189.47,316.09,3.32
1971-05-29,0.07,2.55,7.97,NaN,NaN,2.60,6.00,316.32,288.01,4.89
1971-05-30,0.53,1.15,10.47,NaN,NaN,1.39,7.41,114.97,344.79,6.21
1971-05-31,0.20,2.27,11.53,NaN,NaN,2.34,7.76,215.12,329.12,2.57
1971-06-01,0.02,2.77,11.13,NaN,NaN,2.80,7.26,272.95,312.93,3.24
1971-06-02,0.00,1.30,9.24,NaN,NaN,1.31,7.32,154.30,331.11,3.14
1971-06-03,0.00,1.75,8.97,NaN,NaN,1.75,6.22,169.62,324.86,4.26
1971-06-04,0.51,0.90,8.81,NaN,NaN,1.13,6.14,61.21,337.18,5.64
1971-06-05,0.21,1.45,9.34,NaN,NaN,1.69,6.34,119.13,338.25,6.98
1971-06-06,0.04,2.04,9.71,NaN,NaN,2.17,6.15,173.77,327.11,7.55
1971-06-07,0.19,1.48,9.14,NaN,NaN,1.71,6.15,116.03,337.91,5.81
1971-06-08,1.65,2.60,8.65,NaN,NaN,2.85,5.17,226.68,307.38,5.79
1971-06-09,2.51,2.28,8.02,NaN,NaN,2.51,5.29,217.61,307.73,5.06
1971-06-10,0.69,1.60,7.85,NaN,NaN,1.84,5.96,176.20,318.76,4.97
1971-06-11,6.08,1.58,9.24,NaN,NaN,1.88,6.18,125.75,336.43,8.09
1971-06-12,0.31,1.12,9.63,NaN,NaN,1.31,7.17,132.15,337.98,6.41
1971-06-13,0.76,1.76,8.30,NaN,NaN,1.99,5.29,125.38,330.60,5.07
1971-06-14,1.08,2.63,7.49,NaN,NaN,2.85,5.21,284.93,290.43,4.37
1971-06-15,2.15,1.98,8.30,NaN,NaN,2.18,5.24,159.84,322.45,4.14
1971-06-16,0.44,2.00,8.36,NaN,NaN,2.20,5.77,194.85,316.42,4.01
1971-06-17,2.10,2.33,8.33,NaN,NaN,2.62,5.57,239.84,305.44,6.91
1971-06-18,0.04,2.47,7.90,NaN,NaN,2.54,4.78,215.12,306.18,4.10
1971-06-19,5.61,2.62,9.54,NaN,NaN,2.83,5.58,226.87,313.05,4.34
1971-06-20,6.18,0.56,9.42,NaN,NaN,0.66,7.04,62.57,340.77,2.63
1971-06-21,3.94,1.48,9.73,NaN,NaN,1.69,6.76,139.06,336.70,4.50
1971-06-22,0.40,2.22,10.70,NaN,NaN,2.44,6.78,202.40,327.00,4.87
1971-06-23,11.18,1.50,10.39,NaN,NaN,1.67,7.17,139.20,340.03,3.38
1971-06-24,1.00,0.83,12.33,NaN,NaN,0.95,7.92,62.50,354.63,3.06
1971-06-25,1.10,2.49,13.93,NaN,NaN,2.69,8.49,207.39,342.75,4.83
1971-06-26,1.96,2.41,13.01,NaN,NaN,2.61,8.00,206.95,338.08,4.84
1971-06-27,1.65,3.06,12.15,NaN,NaN,3.30,6.90,260.97,319.78,5.77
1971-06-28,0.94,2.98,10.76,NaN,NaN,3.21,6.11,260.00,311.76,5.23
1971-06-29,3.89,3.18,10.58,NaN,NaN,3.36,6.06,289.40,303.95,3.77
1971-06-30,1.48,2.51,12.01,NaN,NaN,2.66,6.73,196.00,333.47,2.95
1971-07-01,0.03,2.65,16.71,NaN,NaN,2.69,10.49,213.69,354.99,3.69
1971-07-02,0.00,3.25,16.63,NaN,NaN,3.25,10.69,279.49,342.30,3.53
1971-07-03,0.00,2.65,15.89,NaN,NaN,2.65,10.25,233.65,347.12,4.17
1971-07-04,5.34,1.44,14.27,NaN,NaN,1.60,9.35,118.54,362.19,3.89
1971-07-05,0.00,3.44,14.72,NaN,NaN,3.44,8.62,291.08,326.55,3.58
1971-07-06,0.00,4.09,15.86,NaN,NaN,4.09,8.10,308.85,324.63,3.55
1971-07-07,0.00,4.29,17.09,NaN,NaN,4.29,10.31,357.65,326.83,3.60
1971-07-08,2.97,3.65,17.79,NaN,NaN,3.84,10.41,277.70,345.91,5.17
1971-07-09,0.00,2.93,12.72,NaN,NaN,2.93,7.15,241.13,325.07,3.92
1971-07-10,0.00,3.87,14.91,NaN,NaN,3.87,8.47,334.12,315.96,4.89
1971-07-11,0.04,2.99,16.27,NaN,NaN,3.06,9.43,220.03,349.44,6.55
1971-07-12,0.00,3.26,12.18,NaN,NaN,3.26,5.85,233.47,319.67,4.39
1971-07-13,0.17,2.65,12.51,NaN,NaN,2.83,6.99,201.92,332.54,4.88
1971-07-14,0.62,2.43,13.86,NaN,NaN,2.70,7.92,159.88,350.11,7.80
1971-07-15,1.10,3.04,14.05,NaN,NaN,3.37,7.83,221.38,335.90,10.87
1971-07-16,1.71,3.45,11.15,NaN,NaN,3.76,5.49,242.94,310.74,8.78
1971-07-17,0.00,3.19,10.82,NaN,NaN,3.19,5.69,264.50,304.51,5.41
1971-07-18,0.00,2.28,10.10,NaN,NaN,2.28,6.58,219.45,316.46,2.82
1971-07-19,0.02,2.14,10.28,NaN,NaN,2.16,7.08,217.32,318.92,2.99
1971-07-20,5.43,1.93,12.45,NaN,NaN,2.09,7.71,159.23,342.67,3.23
1971-07-21,0.41,1.31,11.56,NaN,NaN,1.47,8.15,133.85,344.64,3.63
1971-07-22,0.05,2.03,9.07,NaN,NaN,2.10,6.09,200.94,314.46,4.44
