date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
1970-12-14,0.02,0.15,3.74,1.63,4.49,0.17,4.36,12.56,311.12,2.73
1970-12-15,2.50,0.18,4.56,1.55,4.27,0.27,4.90,13.85,313.80,5.13
1970-12-16,11.31,0.49,6.50,2.82,7.75,0.72,5.27,18.07,313.99,7.50
1970-12-17,1.77,0.88,6.69,3.49,9.59,1.15,4.71,17.88,313.05,7.00
1970-12-18,7.54,0.04,7.87,4.09,11.22,0.06,6.49,7.21,333.38,6.49
1970-12-19,2.06,0.48,9.04,3.90,10.71,0.71,6.52,12.66,338.30,8.18
1970-12-20,0.75,0.48,4.71,2.89,7.93,0.67,4.20,28.73,281.49,5.46
1970-12-21,0.00,0.25,1.02,2.29,6.29,0.25,3.12,31.10,258.25,3.82
1970-12-22,0.00,0.39,1.49,1.93,5.29,0.39,3.00,22.26,275.58,3.45
1970-12-23,1.27,0.00,2.41,1.80,4.94,0.00,4.82,16.80,298.97,5.87
1970-12-24,0.22,0.24,2.18,1.72,4.71,0.34,3.83,16.57,294.56,4.15
1970-12-25,0.08,0.29,1.22,1.55,4.27,0.33,3.29,18.07,285.15,3.50
1970-12-26,0.41,0.03,1.71,1.44,3.95,0.05,4.19,15.48,296.82,5.72
1970-12-27,0.02,0.43,0.16,1.25,3.44,0.48,3.10,15.01,286.69,5.36
1970-12-28,0.55,0.19,0.82,1.15,3.15,0.30,3.62,13.09,296.01,4.49
1970-12-29,0.09,0.56,1.61,1.08,2.97,0.70,3.50,14.76,295.23,7.22
1970-12-30,0.00,0.44,0.45,0.95,2.61,0.44,3.14,25.46,268.72,6.18
1970-12-31,0.00,0.11,-1.18,0.77,2.12,0.11,2.77,29.47,254.01,2.91
1971-01-01,0.08,0.12,-1.40,0.77,2.12,0.13,2.73,25.19,260.11,2.80
1971-01-02,0.00,0.00,-0.57,0.80,2.20,0.00,3.83,14.32,290.47,1.37
1971-01-03,0.00,0.03,-1.37,0.71,1.96,0.03,2.87,20.63,270.48,1.54
1971-01-04,0.04,0.00,-2.05,0.71,1.96,0.00,3.15,14.54,281.79,2.62
1971-01-05,1.49,0.35,-0.82,0.66,1.81,0.51,2.94,14.01,286.30,4.61
1971-01-06,19.24,0.67,3.77,2.25,6.17,0.92,3.90,8.07,309.50,6.15
1971-01-07,3.25,0.00,5.60,5.19,14.25,0.00,6.85,18.40,316.73,10.39
1971-01-08,6.61,0.71,8.79,3.10,8.52,0.98,6.06,16.98,331.92,8.05
1971-01-09,5.02,0.77,9.71,4.79,13.14,1.11,6.66,14.96,341.17,11.60
1971-01-10,0.00,1.25,10.27,2.89,7.93,1.26,5.69,26.74,319.80,7.27
1971-01-11,0.00,0.54,5.88,1.97,5.41,0.54,4.43,33.68,286.56,4.85
1971-01-12,0.00,0.08,2.90,1.63,4.49,0.08,4.13,15.68,306.31,1.75
1971-01-13,0.28,0.00,3.54,1.48,4.05,0.00,4.96,15.72,312.04,2.53
1971-01-14,0.00,0.07,4.02,1.36,3.74,0.07,4.76,18.48,309.17,2.94
1971-01-15,0.11,0.00,2.91,1.18,3.25,0.01,4.55,16.36,308.18,1.70
1971-01-16,3.30,0.15,2.52,1.18,3.25,0.20,4.07,18.32,302.05,2.89
1971-01-17,2.50,0.16,3.79,1.33,3.64,0.24,4.70,17.26,311.68,4.65
1971-01-18,10.78,0.42,4.95,2.67,7.32,0.66,4.89,17.73,316.72,7.73
1971-01-19,0.98,0.56,5.20,2.99,8.22,0.82,4.71,27.32,302.53,7.64
1971-01-20,13.07,0.37,3.94,2.15,5.91,0.54,4.33,31.57,290.50,5.51
1971-01-21,0.27,0.01,3.59,5.01,13.76,0.02,4.86,23.12,304.71,4.38
1971-01-22,10.48,0.05,3.80,2.58,7.09,0.07,4.60,23.93,304.17,2.06
1971-01-23,6.18,0.00,4.29,6.73,18.48,0.00,5.30,25.61,306.67,5.52
1971-01-24,13.53,0.46,4.59,4.40,12.08,0.73,4.75,27.29,304.35,9.09
1971-01-25,5.80,0.22,5.20,9.48,26.04,0.33,5.13,24.68,312.45,4.97
1971-01-26,1.42,0.01,3.66,4.21,11.56,0.01,4.87,22.43,309.33,2.11
1971-01-27,6.69,0.05,4.05,3.32,9.12,0.06,4.73,25.33,307.18,1.65
1971-01-28,1.27,0.09,3.47,3.78,10.39,0.12,4.70,21.75,310.17,3.13
1971-01-29,0.51,0.05,2.56,2.89,7.93,0.07,4.27,25.56,300.80,1.75
1971-01-30,0.01,0.14,0.11,2.39,6.55,0.14,3.39,26.70,286.71,2.43
1971-01-31,0.00,0.39,-0.12,1.93,5.29,0.39,3.25,42.12,267.25,7.15
1971-02-01,0.16,0.51,-0.13,1.59,4.38,0.64,2.74,35.32,274.23,3.75
1971-02-02,1.22,0.86,2.65,1.63,4.49,1.15,3.41,13.47,302.67,6.95
1971-02-03,0.13,0.00,4.92,1.84,5.06,0.01,6.18,36.33,308.45,7.02
1971-02-04,0.00,0.39,6.87,1.44,3.95,0.39,5.11,44.02,305.84,2.98
1971-02-05,0.02,0.09,3.51,1.33,3.64,0.10,4.61,25.91,310.18,1.69
1971-02-06,0.17,0.19,4.22,1.18,3.25,0.24,4.44,14.71,313.47,2.60
1971-02-07,0.00,0.22,5.82,1.15,3.15,0.22,5.35,31.82,317.15,3.25
1971-02-08,1.62,0.36,5.42,1.08,2.97,0.53,5.14,29.07,318.22,5.59
1971-02-09,1.30,0.26,5.75,1.15,3.15,0.39,5.44,34.36,316.06,5.74
1971-02-10,1.74,0.78,5.56,1.18,3.25,1.02,4.57,34.51,313.11,6.07
1971-02-11,22.74,0.44,4.48,3.14,8.61,0.62,4.63,38.69,305.92,5.11
1971-02-12,17.00,0.30,5.46,13.39,36.76,0.56,5.41,33.14,317.82,11.43
1971-02-13,11.61,0.90,3.42,6.96,19.11,1.27,3.97,43.72,296.09,10.74
1971-02-14,15.38,0.76,2.74,11.84,32.51,1.09,3.83,51.21,287.40,9.00
1971-02-15,0.01,0.60,1.59,7.44,20.42,0.61,3.43,73.68,263.91,4.94
1971-02-16,3.15,0.38,-0.75,3.96,10.88,0.51,3.01,80.38,249.87,3.39
1971-02-17,11.46,0.00,0.59,6.27,17.21,0.00,4.01,18.69,297.44,4.85
1971-02-18,0.01,0.45,3.11,5.06,13.88,0.46,4.15,76.07,275.06,4.00
1971-02-19,7.81,0.48,3.05,4.09,11.22,0.61,3.90,57.80,288.11,3.15
1971-02-20,1.93,0.00,4.84,5.06,13.88,0.22,5.93,69.87,295.64,7.17
1971-02-21,0.06,1.03,5.49,3.16,8.66,1.15,4.40,90.61,277.22,6.78
1971-02-22,0.00,0.69,4.62,2.43,6.68,0.69,4.21,70.45,288.86,3.74
1971-02-23,0.44,0.42,4.80,2.11,5.78,0.54,4.97,54.02,305.38,5.64
1971-02-24,0.09,0.52,6.57,1.93,5.29,0.59,5.31,53.74,314.43,3.35
1971-02-25,0.00,0.11,4.54,1.80,4.94,0.11,4.86,22.05,316.11,1.79
1971-02-26,0.10,0.33,3.85,1.55,4.27,0.37,4.53,39.76,311.79,2.26
1971-02-27,10.36,0.38,3.34,2.02,5.53,0.51,4.43,41.58,308.72,3.96
1971-02-28,2.59,0.11,1.80,2.43,6.68,0.16,4.17,23.40,302.82,3.72
1971-03-01,13.80,0.28,2.37,4.60,12.62,0.42,4.13,23.86,304.89,5.13
1971-03-02,0.00,0.67,3.28,4.09,11.22,0.67,4.19,100.48,274.05,4.70
1971-03-03,0.00,0.49,2.07,2.43,6.68,0.49,3.86,75.56,283.49,2.69
1971-03-04,1.12,0.62,-0.22,1.97,5.41,0.77,2.85,76.00,269.79,3.00
1971-03-05,0.02,0.30,2.17,1.80,4.94,0.32,4.24,48.60,302.35,2.93
1971-03-06,0.12,0.63,3.75,1.55,4.27,0.68,3.99,68.27,296.70,2.39
1971-03-07,0.00,0.49,4.57,1.44,3.95,0.49,4.49,52.53,311.60,1.94
1971-03-08,0.00,0.66,4.88,1.25,3.44,0.66,4.62,94.06,291.28,2.17
1971-03-09,0.36,0.51,4.96,1.15,3.15,0.67,5.12,77.38,303.25,5.02
1971-03-10,0.08,0.97,2.56,1.08,2.97,1.09,3.40,80.29,285.36,4.54
1971-03-11,0.55,0.44,4.74,0.98,2.70,0.58,5.05,55.30,314.65,4.79
1971-03-12,0.18,0.59,6.70,0.98,2.70,0.84,5.74,62.61,321.29,8.05
1971-03-13,3.36,0.90,6.06,0.95,2.61,1.13,5.02,87.63,304.69,5.41
1971-03-14,0.62,0.53,3.77,0.95,2.61,0.61,4.44,69.65,303.20,1.97
1971-03-15,0.00,0.88,2.53,0.92,2.53,0.88,3.64,124.25,268.99,2.44
1971-03-16,3.16,0.78,2.24,0.83,2.28,0.92,3.74,112.33,275.22,2.61
1971-03-17,0.37,0.90,2.36,0.83,2.28,1.03,3.60,124.81,269.77,2.62
1971-03-18,9.71,0.35,2.21,0.80,2.20,0.63,4.20,32.27,304.54,10.39
1971-03-19,4.61,0.59,3.01,1.76,4.82,0.89,4.32,57.12,308.09,8.83
1971-03-20,0.11,1.15,3.39,1.29,3.54,1.38,3.76,64.41,304.36,8.31
1971-03-21,0.10,1.57,4.07,0.92,2.53,1.76,3.54,134.32,274.16,6.27
1971-03-22,0.14,1.15,2.34,0.83,2.28,1.30,3.24,134.86,267.13,3.08
1971-03-23,3.46,0.53,4.54,0.98,2.70,0.77,4.72,34.89,315.69,7.00
1971-03-24,3.63,0.56,7.35,1.40,3.84,0.81,6.20,76.58,324.65,7.93
1971-03-25,3.74,1.42,5.35,1.33,3.64,1.72,4.42,137.71,285.84,7.38
1971-03-26,0.06,1.03,4.87,1.18,3.25,1.09,4.54,97.10,302.40,6.15
1971-03-27,1.86,0.90,4.56,0.98,2.70,1.04,4.45,99.02,300.63,2.87
1971-03-28,2.11,0.48,6.67,0.89,2.44,0.68,6.01,70.03,325.68,6.30
1971-03-29,8.05,0.68,7.68,1.15,3.15,0.85,5.80,49.42,331.56,4.53
1971-03-30,0.94,0.66,7.15,2.20,6.03,0.77,5.95,72.50,327.46,2.59
1971-03-31,0.04,0.85,3.89,1.29,3.54,0.90,4.21,88.39,303.33,2.77
1971-04-01,0.00,0.91,4.23,1.05,2.88,0.91,4.32,86.87,306.30,3.93
1971-04-02,0.01,1.10,4.51,0.92,2.53,1.13,4.27,92.06,305.69,5.63
1971-04-03,0.02,0.96,4.68,0.80,2.20,0.99,4.51,86.39,309.84,5.19
1971-04-04,0.43,0.96,4.19,0.77,2.12,1.19,4.29,85.69,307.72,4.91
1971-04-05,0.21,0.48,4.94,0.74,2.04,0.63,4.84,41.74,317.69,4.03
1971-04-06,0.00,0.96,6.46,0.74,2.04,0.96,5.19,96.73,316.86,2.34
1971-04-07,0.00,1.09,5.87,0.69,1.89,1.09,5.13,127.78,304.09,2.24
1971-04-08,0.00,1.30,5.92,0.61,1.67,1.30,5.01,152.48,295.97,2.50
1971-04-09,0.00,1.60,6.14,0.58,1.60,1.60,4.92,191.11,283.90,2.82
1971-04-10,0.00,1.73,7.06,0.56,1.53,1.73,5.21,197.85,286.95,2.60
1971-04-11,0.00,1.89,7.58,0.53,1.47,1.89,5.28,210.94,285.45,2.49
1971-04-12,0.00,2.20,7.92,0.49,1.34,2.20,5.22,242.68,276.46,3.30
1971-04-13,0.00,1.67,7.15,0.46,1.27,1.67,5.16,178.02,295.61,3.44
1971-04-14,0.00,1.87,7.20,0.49,1.34,1.87,5.12,207.81,286.57,2.26
1971-04-15,1.20,1.71,7.56,0.44,1.21,1.85,5.52,188.22,296.66,2.58
1971-04-16,0.04,1.81,6.52,0.40,1.09,1.88,4.86,190.79,289.70,7.54
1971-04-17,0.27,1.80,4.47,0.42,1.15,2.12,3.51,95.30,306.45,8.12
1971-04-18,0.08,1.74,7.14,0.40,1.09,1.98,5.00,139.23,309.91,9.54
1971-04-19,0.52,1.62,8.48,0.38,1.04,1.86,5.52,118.25,324.10,6.17
1971-04-20,0.00,1.78,7.17,0.38,1.04,1.78,4.96,181.38,297.65,2.47
1971-04-21,0.45,1.82,9.65,0.36,0.98,2.00,5.61,131.29,325.85,3.91
1971-04-22,4.05,1.77,9.77,0.34,0.93,1.99,5.47,96.26,337.40,4.74
1971-04-23,44.24,0.81,8.95,5.66,15.54,1.02,6.85,88.34,338.46,5.29
1971-04-24,2.96,0.78,6.64,7.20,19.76,1.05,5.39,51.17,326.29,7.66
1971-04-25,0.00,1.57,5.02,2.39,6.55,1.57,4.36,161.05,295.50,4.80
1971-04-26,0.00,1.84,4.58,1.67,4.60,1.84,3.64,166.24,288.84,4.18
1971-04-27,0.00,1.76,4.75,1.29,3.54,1.76,4.05,185.08,286.76,3.34
1971-04-28,0.00,1.89,4.36,1.05,2.88,1.89,3.84,202.92,279.46,3.97
1971-04-29,2.21,1.61,6.40,0.98,2.70,1.74,5.03,169.40,302.80,2.37
1971-04-30,0.15,1.41,7.04,1.02,2.79,1.50,5.16,135.64,315.58,1.75
1971-05-01,0.00,1.72,6.59,0.89,2.44,1.72,5.40,191.64,300.11,2.01
1971-05-02,0.00,2.16,7.54,0.83,2.28,2.16,5.37,231.05,293.17,3.12
1971-05-03,0.00,2.80,8.74,0.74,2.04,2.80,5.40,285.16,283.03,2.82
1971-05-04,0.00,2.86,8.38,0.69,1.89,2.86,5.07,290.04,279.12,2.19
1971-05-05,0.00,3.11,10.36,0.61,1.67,3.11,5.39,264.39,295.09,4.58
1971-05-06,10.14,2.63,11.78,0.58,1.60,2.87,5.73,138.40,338.31,5.72
1971-05-07,4.18,2.37,11.79,0.80,2.20,2.55,6.86,194.24,326.47,3.93
1971-05-08,2.14,2.07,11.23,0.86,2.36,2.28,6.84,170.48,330.62,4.69
1971-05-09,3.71,1.64,10.51,0.83,2.28,1.91,6.77,127.93,338.50,6.88
1971-05-10,0.38,2.43,12.84,0.89,2.44,2.70,7.66,199.80,332.35,7.25
1971-05-11,0.01,2.38,11.79,0.71,1.96,2.42,6.75,187.33,329.26,4.07
1971-05-12,0.00,3.03,11.29,0.58,1.60,3.03,6.54,276.62,303.96,2.96
1971-05-13,0.00,2.79,10.18,0.53,1.47,2.79,6.28,273.74,300.07,4.39
1971-05-14,1.95,3.01,10.78,0.49,1.34,3.17,5.62,252.59,304.99,3.19
1971-05-15,2.39,2.94,8.47,0.46,1.27,3.22,4.73,252.92,292.58,6.51
1971-05-16,1.70,1.84,7.66,0.49,1.34,2.11,5.59,195.13,308.72,6.33
1971-05-17,4.97,1.89,7.29,0.56,1.53,2.11,5.15,178.05,310.14,4.63
1971-05-18,0.04,2.70,9.01,0.74,2.04,2.80,5.41,250.85,299.54,5.20
1971-05-19,0.09,2.10,8.04,0.51,1.40,2.20,5.45,201.94,308.68,3.67
1971-05-20,0.00,1.99,10.06,0.46,1.27,2.00,6.48,178.04,325.96,3.72
1971-05-21,0.00,3.04,9.01,0.42,1.15,3.04,5.75,308.60,287.85,3.00
1971-05-22,4.80,2.00,10.42,0.42,1.15,2.17,6.57,171.36,329.68,3.60
1971-05-23,4.53,0.40,8.97,0.46,1.27,0.54,7.17,61.97,338.76,4.71
1971-05-24,1.83,0.92,10.55,0.56,1.53,1.13,7.06,62.23,346.02,5.42
1971-05-25,0.00,2.82,10.21,0.53,1.47,2.82,5.83,244.89,309.14,4.27
1971-05-26,5.11,1.84,7.91,0.46,1.27,2.05,5.80,190.90,313.50,4.29
1971-05-27,0.40,2.66,7.46,0.53,1.47,2.90,4.93,272.07,288.95,5.09
1971-05-28,6.08,2.54,7.93,0.50,1.37,2.71,5.39,258.51,296.40,3.13
1971-05-29,6.19,2.40,8.65,0.66,1.81,2.60,5.63,230.30,306.97,4.05
1971-05-30,6.83,1.21,10.82,1.33,3.64,1.39,7.73,119.68,345.52,4.26
1971-05-31,4.73,2.42,11.36,2.11,5.78,2.56,7.33,221.52,325.23,2.66
1971-06-01,0.00,3.19,10.85,1.25,3.44,3.19,6.82,305.84,301.24,2.46
1971-06-02,0.00,3.13,13.50,0.74,2.04,3.13,7.37,244.97,327.76,3.94
1971-06-03,0.00,3.00,11.48,0.56,1.53,3.00,6.40,247.74,316.13,5.88
1971-06-04,0.00,3.09,10.71,0.49,1.34,3.09,5.85,256.36,309.05,5.71
1971-06-05,0.00,2.00,10.10,0.46,1.27,2.00,5.89,141.00,335.53,4.10
1971-06-06,0.00,2.67,10.41,0.42,1.15,2.67,5.84,214.73,318.53,4.51
1971-06-07,0.05,1.93,10.38,0.38,1.04,2.00,6.47,155.86,334.55,3.73
1971-06-08,0.22,1.84,9.14,0.36,0.98,1.95,5.59,133.84,332.58,3.88
1971-06-09,0.05,2.04,7.45,0.32,0.87,2.13,4.81,168.09,314.79,4.33
1971-06-10,0.02,2.37,8.93,0.34,0.93,2.40,5.48,203.72,314.49,4.84
1971-06-11,5.03,1.06,9.49,0.34,0.93,1.32,6.41,65.40,340.59,6.97
1971-06-12,4.19,1.89,11.38,0.53,1.47,2.13,7.01,140.31,343.72,5.56
1971-06-13,0.17,1.84,9.56,0.66,1.81,1.99,5.98,143.47,333.24,3.79
1971-06-14,0.00,2.50,9.07,0.46,1.27,2.50,5.27,206.57,313.78,4.14
1971-06-15,0.32,2.34,8.26,0.36,0.98,2.54,5.16,205.14,310.63,4.23
1971-06-16,0.16,2.02,9.43,0.30,0.82,2.19,6.04,171.61,326.28,5.19
1971-06-17,0.01,2.86,8.62,0.26,0.72,2.89,5.04,257.28,298.72,5.53
1971-06-18,9.10,1.48,8.64,0.28,0.77,1.66,5.93,121.74,334.34,3.63
1971-06-19,10.86,2.57,11.55,0.40,1.09,2.73,6.66,209.84,327.66,3.26
1971-06-20,4.98,1.90,11.13,0.89,2.44,2.10,7.49,181.87,334.10,4.32
1971-06-21,7.77,1.59,10.44,1.72,4.71,1.84,6.95,135.87,340.57,6.12
1971-06-22,0.01,2.94,11.29,1.59,4.38,2.97,6.32,242.29,317.75,5.21
1971-06-23,0.00,1.94,12.14,0.71,1.96,1.94,7.25,150.28,345.30,2.12
1971-06-24,3.03,1.67,11.86,0.58,1.60,1.85,7.68,137.32,347.29,4.01
1971-06-25,7.20,1.92,13.33,0.66,1.81,2.15,8.32,148.87,351.85,5.74
1971-06-26,3.07,2.27,11.94,1.29,3.54,2.52,7.51,204.63,332.41,6.15
1971-06-27,3.13,3.19,11.44,0.98,2.70,3.46,6.20,257.57,313.92,6.85
1971-06-28,0.62,3.13,10.93,0.74,2.04,3.37,6.01,263.29,309.81,5.56
1971-06-29,0.40,2.23,10.44,0.58,1.60,2.38,6.55,195.54,325.93,3.12
1971-06-30,2.53,1.59,11.66,0.51,1.40,1.69,7.19,120.29,349.75,2.08
1971-07-01,0.31,1.96,15.35,0.46,1.27,2.01,10.18,168.56,356.95,3.10
1971-07-02,0.00,2.80,16.14,0.42,1.15,2.80,9.81,218.76,350.03,2.48
1971-07-03,4.44,2.42,16.95,0.42,1.15,2.52,10.52,183.73,361.35,2.33
1971-07-04,5.32,1.47,15.20,1.08,2.97,1.57,9.99,117.51,366.35,2.33
1971-07-05,0.01,3.48,14.31,0.77,2.12,3.50,8.40,299.09,321.10,3.57
1971-07-06,0.00,4.19,15.04,0.49,1.34,4.19,7.98,342.25,311.36,2.52
1971-07-07,0.00,4.13,17.08,0.38,1.04,4.13,9.45,317.93,330.32,2.37
1971-07-08,0.00,3.70,17.98,0.32,0.87,3.70,10.16,268.35,346.97,3.65
1971-07-09,0.00,3.11,14.74,0.28,0.77,3.11,7.93,228.09,337.65,3.81
1971-07-10,0.00,3.13,15.15,0.26,0.72,3.13,8.78,250.20,335.95,2.87
1971-07-11,0.00,2.66,15.95,0.25,0.68,2.66,9.51,200.96,351.70,4.23
1971-07-12,0.00,3.73,13.34,0.23,0.63,3.73,6.27,280.39,312.15,3.85
1971-07-13,0.00,3.48,12.43,0.20,0.54,3.48,6.69,297.95,306.02,3.92
1971-07-14,0.00,2.25,12.97,0.18,0.50,2.25,7.24,133.82,351.47,5.97
1971-07-15,0.00,2.72,14.21,0.18,0.50,2.72,8.27,208.04,340.04,7.49
1971-07-16,0.00,3.80,11.66,0.17,0.46,3.80,5.49,292.61,297.93,6.03
1971-07-17,0.00,3.63,11.78,0.17,0.46,3.63,5.74,299.05,297.56,3.88
1971-07-18,0.00,2.91,10.48,0.17,0.46,2.91,6.58,281.44,301.67,2.60
1971-07-19,0.01,1.97,11.92,0.14,0.39,1.99,7.28,158.78,339.81,3.05
1971-07-20,1.35,2.70,13.35,0.14,0.39,2.87,7.16,195.93,336.02,3.81
1971-07-21,3.18,1.82,13.87,0.14,0.39,1.96,8.60,141.42,353.70,3.05
1971-07-22,12.12,1.15,11.98,0.14,0.39,1.34,7.21,61.03,352.82,4.45
