date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
1970-12-20,0.54,0.01,5.13,0.49,0.81,0.01,5.19,22.23,311.94,2.41
1970-12-21,0.00,0.01,1.88,0.47,0.77,0.01,3.97,30.84,278.77,3.23
1970-12-22,0.03,0.16,0.25,0.46,0.75,0.18,3.35,26.07,278.58,3.81
1970-12-23,1.37,0.18,2.37,0.49,0.80,0.26,3.99,11.24,304.31,4.01
1970-12-24,0.44,0.34,-0.83,0.46,0.76,0.50,2.77,35.23,253.69,4.80
1970-12-25,2.14,0.07,-1.85,0.44,0.72,0.11,2.94,33.56,255.29,4.11
1970-12-26,2.67,0.00,-1.75,0.45,0.73,0.00,3.56,24.99,275.28,5.32
1970-12-27,0.03,0.27,-2.74,0.43,0.71,0.31,2.59,18.74,276.71,4.43
1970-12-28,4.92,0.14,-1.11,0.45,0.74,0.23,3.15,11.43,286.89,4.83
1970-12-29,8.25,0.03,0.52,0.86,1.41,0.05,3.84,16.53,296.46,5.65
1970-12-30,0.02,0.26,0.71,0.94,1.55,0.31,3.53,23.21,287.70,5.76
1970-12-31,0.00,0.11,-1.55,0.71,1.16,0.11,2.85,38.51,248.27,3.79
1971-01-01,0.00,0.10,-0.97,0.57,0.94,0.10,2.80,29.99,265.81,2.19
1971-01-02,0.00,0.00,-1.59,0.53,0.88,0.00,3.23,21.47,281.52,1.01
1971-01-03,0.00,0.00,-3.28,0.51,0.83,0.00,2.91,22.27,272.63,1.56
1971-01-04,0.00,0.00,-3.37,0.48,0.78,0.00,2.67,23.39,269.17,1.42
1971-01-05,0.13,0.11,-2.62,0.44,0.73,0.15,2.84,26.73,267.85,4.52
1971-01-06,2.86,0.41,3.58,0.77,1.26,0.54,3.94,12.22,308.91,3.95
1971-01-07,9.06,0.00,5.53,2.64,4.34,0.00,6.94,12.35,323.38,7.80
1971-01-08,0.77,0.06,9.11,2.03,3.33,0.09,7.03,20.59,338.68,5.10
1971-01-09,0.17,0.00,9.12,1.45,2.39,0.00,7.35,21.61,337.62,5.80
1971-01-10,0.00,0.37,7.53,1.06,1.75,0.37,4.92,42.97,289.45,3.31
1971-01-11,0.00,0.30,2.95,0.92,1.52,0.30,3.80,40.74,272.74,4.09
1971-01-12,0.07,0.04,3.87,0.79,1.30,0.05,4.68,21.39,312.35,1.50
1971-01-13,0.01,0.00,4.85,0.72,1.19,0.00,5.71,22.87,317.12,2.76
1971-01-14,3.86,0.16,3.35,0.74,1.22,0.23,4.43,25.01,304.85,3.75
1971-01-15,0.02,0.00,3.75,0.86,1.41,0.00,5.12,18.14,313.50,3.02
1971-01-16,6.17,0.14,4.61,1.11,1.82,0.18,4.69,13.80,315.90,2.77
1971-01-17,0.45,0.00,5.07,1.09,1.79,0.00,5.59,14.04,320.01,2.63
1971-01-18,6.74,0.55,6.24,1.44,2.36,0.77,5.11,23.13,323.62,6.50
1971-01-19,8.88,0.58,6.66,2.32,3.81,0.80,5.19,24.50,324.11,6.12
1971-01-20,15.14,0.33,5.19,3.19,5.25,0.49,4.81,46.09,286.24,5.82
1971-01-21,11.12,0.18,5.94,6.14,10.10,0.29,5.52,31.38,313.60,6.88
1971-01-22,7.98,0.47,7.09,4.65,7.64,0.64,5.39,28.77,322.20,4.78
1971-01-23,15.26,0.00,7.25,9.80,16.10,0.00,7.00,15.36,330.97,7.44
1971-01-24,5.42,1.19,6.58,5.82,9.57,1.51,4.35,51.48,285.07,8.22
1971-01-25,9.67,0.89,6.81,5.06,8.32,1.18,4.90,39.46,306.99,7.82
1971-01-26,7.76,0.27,6.54,5.11,8.40,0.40,5.54,19.55,326.14,5.29
1971-01-27,1.10,0.51,6.52,3.13,5.15,0.68,5.11,37.52,310.97,4.98
1971-01-28,0.81,0.55,5.85,2.20,3.62,0.75,4.84,39.75,305.37,5.57
1971-01-29,2.84,0.28,4.67,1.79,2.95,0.35,4.34,52.01,284.02,2.70
1971-01-30,6.36,0.00,2.39,2.46,4.04,0.00,4.55,17.27,306.43,3.20
1971-01-31,5.47,0.22,2.79,2.90,4.77,0.30,4.26,31.85,303.05,3.67
1971-02-01,0.00,0.83,1.74,2.21,3.63,0.86,3.15,29.34,297.18,6.00
1971-02-02,0.07,0.49,1.75,1.61,2.65,0.56,3.09,51.04,274.47,2.81
1971-02-03,0.00,0.00,4.05,1.42,2.33,0.05,5.66,33.42,312.65,4.85
1971-02-04,0.00,0.34,4.89,1.25,2.06,0.34,4.41,51.13,295.12,2.26
1971-02-05,0.04,0.09,4.00,1.16,1.90,0.10,4.81,19.20,313.74,3.81
1971-02-06,0.15,0.11,4.05,1.08,1.77,0.13,4.98,31.52,314.42,2.18
1971-02-07,0.00,0.43,5.73,1.01,1.66,0.43,4.39,49.41,302.61,2.01
1971-02-08,0.00,0.19,4.31,0.97,1.60,0.19,4.77,38.77,309.42,1.75
1971-02-09,0.00,0.27,4.67,0.93,1.53,0.27,4.51,20.62,315.54,2.67
1971-02-10,0.02,0.32,4.79,0.89,1.47,0.33,4.70,50.12,302.26,2.52
1971-02-11,0.01,0.35,4.67,0.84,1.38,0.36,4.61,43.14,308.34,2.52
1971-02-12,3.09,0.04,5.93,0.85,1.39,0.08,5.73,21.75,323.89,8.12
1971-02-13,0.04,1.68,6.08,0.89,1.46,1.81,3.74,85.19,272.31,8.34
1971-02-14,11.61,1.04,4.91,1.19,1.96,1.33,4.06,77.05,279.50,6.99
1971-02-15,0.04,0.60,3.58,2.09,3.43,0.66,4.06,63.30,287.88,4.65
1971-02-16,2.71,0.38,0.25,1.37,2.25,0.50,3.29,43.96,287.90,3.33
1971-02-17,3.98,0.45,2.45,1.64,2.69,0.60,3.86,40.82,302.14,3.76
1971-02-18,0.15,0.36,4.91,1.36,2.23,0.51,5.04,65.59,298.16,5.79
1971-02-19,1.62,0.53,5.18,1.08,1.78,0.62,4.43,97.26,272.23,2.16
1971-02-20,2.61,0.03,6.74,1.15,1.89,0.23,6.35,44.37,325.58,4.69
1971-02-21,0.07,0.85,7.20,1.07,1.76,0.99,5.19,85.43,294.92,5.29
1971-02-22,0.00,0.65,4.82,0.92,1.52,0.65,4.08,109.15,263.80,2.20
1971-02-23,0.00,0.64,3.27,0.86,1.41,0.64,3.47,109.39,256.09,2.01
1971-02-24,0.00,0.65,4.07,0.80,1.32,0.65,3.89,96.30,272.57,2.26
1971-02-25,0.00,0.46,3.75,0.77,1.26,0.47,4.08,61.41,298.29,1.77
1971-02-26,0.00,0.35,3.13,0.74,1.22,0.35,4.09,50.43,304.00,1.31
1971-02-27,1.53,0.44,2.22,0.72,1.18,0.56,3.86,53.11,298.30,2.90
1971-02-28,0.00,0.48,1.47,0.71,1.16,0.49,3.46,50.63,295.61,2.60
1971-03-01,9.17,0.67,1.55,0.74,1.21,0.82,3.11,58.73,289.62,2.81
1971-03-02,0.05,0.74,4.10,1.35,2.22,0.83,4.32,100.44,281.07,4.47
1971-03-03,0.00,0.87,2.08,0.97,1.60,0.87,3.40,90.09,275.88,4.74
1971-03-04,0.00,0.64,-0.65,0.81,1.33,0.64,2.92,97.02,260.55,3.64
1971-03-05,0.05,0.42,-2.37,0.75,1.23,0.46,2.64,67.89,269.59,2.18
1971-03-06,0.11,0.48,-1.28,0.69,1.14,0.64,3.08,89.96,265.27,5.28
1971-03-07,1.94,0.77,-1.61,0.64,1.06,0.91,2.35,118.17,243.89,2.53
1971-03-08,0.60,0.03,1.98,0.73,1.20,0.10,4.49,32.63,304.62,2.84
1971-03-09,0.00,0.93,6.12,0.69,1.14,0.93,4.82,101.51,296.58,3.87
1971-03-10,0.00,1.23,3.49,0.63,1.03,1.23,3.36,144.80,255.96,3.52
1971-03-11,0.00,0.86,6.29,0.60,0.99,0.86,4.94,91.92,304.44,3.27
1971-03-12,0.00,0.82,5.94,0.59,0.97,0.82,4.93,87.77,305.90,3.77
1971-03-13,0.21,0.92,7.30,0.59,0.97,1.00,5.01,73.19,319.69,2.92
1971-03-14,15.48,0.77,4.78,0.80,1.32,0.87,4.16,87.80,299.49,1.73
1971-03-15,2.25,0.97,4.99,2.46,4.05,1.17,4.37,94.75,298.46,4.21
1971-03-16,0.59,0.82,4.33,1.27,2.08,1.01,4.48,107.53,291.09,3.81
1971-03-17,21.87,1.08,5.37,2.45,4.03,1.33,4.59,117.85,291.05,5.45
1971-03-18,5.14,0.39,7.46,6.63,10.90,0.58,6.32,65.28,329.49,6.74
1971-03-19,6.26,0.73,7.19,3.67,6.04,0.91,5.59,61.96,328.99,4.29
1971-03-20,1.01,0.77,7.04,2.73,4.49,0.90,5.48,77.65,321.46,2.85
1971-03-21,1.02,1.02,6.17,1.78,2.92,1.29,4.85,66.86,321.38,6.49
1971-03-22,0.02,1.96,6.58,1.45,2.38,2.01,4.08,166.55,273.30,6.45
1971-03-23,0.05,1.28,3.37,1.20,1.98,1.38,3.42,119.95,281.04,4.20
1971-03-24,0.21,0.38,7.09,1.09,1.79,0.55,6.26,72.50,327.11,6.38
1971-03-25,1.97,1.95,8.12,1.02,1.67,2.24,4.72,135.64,299.63,6.98
1971-03-26,0.04,1.39,5.98,0.97,1.60,1.49,4.53,134.64,292.26,5.33
1971-03-27,0.00,1.42,6.23,0.86,1.41,1.42,4.60,164.15,281.53,2.98
1971-03-28,0.44,0.82,6.52,0.82,1.35,0.94,5.17,72.49,324.02,3.11
1971-03-29,0.92,0.90,8.01,0.83,1.37,1.06,5.75,77.21,330.20,3.35
1971-03-30,0.00,1.66,6.63,0.77,1.27,1.66,4.46,176.45,279.40,3.37
1971-03-31,0.00,1.00,5.37,0.72,1.19,1.00,4.67,101.57,307.32,3.81
1971-04-01,0.00,0.95,5.24,0.71,1.17,0.95,4.64,97.52,308.83,2.98
1971-04-02,0.00,1.61,7.51,0.66,1.09,1.61,4.94,119.18,310.95,6.89
1971-04-03,0.00,1.68,5.43,0.61,1.01,1.68,4.01,128.04,295.80,6.86
1971-04-04,0.09,0.91,5.90,0.62,1.02,1.11,4.96,77.08,321.44,4.93
1971-04-05,1.03,0.38,5.95,0.61,1.00,0.45,5.40,47.23,323.35,2.28
1971-04-06,0.21,0.78,7.12,0.61,1.00,0.86,5.62,78.16,328.43,1.74
1971-04-07,0.00,0.95,7.05,0.59,0.97,0.95,5.32,80.12,327.07,3.36
1971-04-08,8.73,0.94,6.00,0.63,1.04,1.20,4.69,48.77,321.66,6.20
1971-04-09,4.01,0.82,6.11,1.11,1.82,1.10,4.97,49.27,322.98,7.05
1971-04-10,0.00,1.98,7.60,0.85,1.40,1.98,4.63,160.88,298.52,5.61
1971-04-11,0.00,2.14,7.23,0.72,1.18,2.14,4.39,207.92,279.13,4.03
1971-04-12,0.00,2.34,7.33,0.64,1.06,2.34,4.31,213.72,277.60,5.42
1971-04-13,0.00,1.76,8.61,0.60,0.99,1.76,5.46,153.84,310.24,5.04
1971-04-14,0.00,1.72,7.69,0.57,0.94,1.72,4.89,148.75,306.70,3.96
1971-04-15,0.00,1.63,7.57,0.56,0.92,1.63,5.09,165.39,301.87,2.30
1971-04-16,0.89,0.84,7.51,0.56,0.92,1.08,6.20,116.07,321.85,6.04
1971-04-17,0.00,2.61,5.94,0.53,0.86,2.61,3.40,248.06,258.27,4.69
1971-04-18,0.00,1.50,8.07,0.51,0.84,1.50,5.53,136.84,316.41,4.80
1971-04-19,0.00,1.32,9.79,0.51,0.84,1.32,6.66,127.03,329.88,2.44
1971-04-20,0.00,2.03,10.02,0.50,0.81,2.03,6.53,210.56,304.73,2.01
1971-04-21,0.24,2.94,12.16,0.48,0.80,3.03,5.97,220.45,307.15,4.99
1971-04-22,9.11,2.09,13.44,0.51,0.84,2.24,7.03,136.41,344.51,3.32
1971-04-23,25.89,0.81,12.25,2.01,3.30,0.95,8.74,89.58,353.89,3.46
1971-04-24,0.69,1.32,8.83,2.91,4.79,1.58,6.00,103.50,333.22,6.30
1971-04-25,17.17,1.51,7.13,1.50,2.46,1.72,4.88,122.26,317.52,4.20
1971-04-26,4.53,1.15,3.94,4.58,7.53,1.38,4.14,112.96,305.04,4.72
1971-04-27,0.07,1.85,4.43,2.96,4.86,1.93,4.07,220.28,274.20,2.80
1971-04-28,0.00,2.44,5.54,1.75,2.87,2.44,4.17,287.04,258.20,2.06
1971-04-29,0.00,1.99,6.37,1.28,2.10,1.99,4.65,216.25,286.21,2.53
1971-04-30,0.00,1.95,6.88,1.05,1.73,1.95,4.62,190.52,296.10,3.16
1971-05-01,0.00,2.76,6.84,0.90,1.48,2.76,4.10,281.11,265.29,4.76
1971-05-02,0.00,2.77,7.18,0.80,1.31,2.77,4.41,297.49,264.05,3.15
1971-05-03,0.00,2.83,7.77,0.72,1.19,2.83,4.43,296.08,266.94,1.73
1971-05-04,0.00,2.97,9.27,0.66,1.09,2.97,4.76,283.86,278.05,2.35
1971-05-05,0.00,2.93,11.95,0.62,1.02,2.93,6.04,227.98,311.91,4.41
1971-05-06,4.27,2.59,14.29,0.63,1.03,2.79,6.99,139.29,351.69,4.65
1971-05-07,0.41,1.15,11.84,0.66,1.08,1.29,8.47,122.90,346.40,2.91
1971-05-08,0.00,2.87,12.18,0.58,0.95,2.88,6.97,262.64,307.93,3.60
1971-05-09,0.00,2.11,12.04,0.53,0.87,2.11,7.65,202.97,326.39,4.28
1971-05-10,0.00,2.23,13.71,0.51,0.84,2.23,8.44,196.15,337.01,3.85
1971-05-11,0.00,2.42,15.15,0.49,0.81,2.42,9.63,208.43,342.36,1.69
1971-05-12,0.01,2.44,15.73,0.44,0.73,2.46,9.51,198.21,347.38,4.03
1971-05-13,0.00,3.52,15.08,0.41,0.67,3.52,7.82,259.85,324.67,6.13
1971-05-14,0.00,3.06,12.78,0.39,0.64,3.06,6.24,225.41,320.10,3.87
1971-05-15,8.35,1.50,11.68,0.49,0.80,1.63,7.84,138.42,343.02,2.52
1971-05-16,0.74,2.29,9.43,0.47,0.77,2.44,5.19,188.89,314.00,2.85
1971-05-17,0.00,2.96,10.87,0.41,0.67,2.96,5.66,251.71,303.89,3.39
1971-05-18,0.00,2.98,9.57,0.38,0.62,2.98,5.84,297.32,288.13,1.91
1971-05-19,0.00,3.69,12.75,0.36,0.59,3.69,5.67,292.86,299.24,3.05
1971-05-20,0.00,3.46,12.21,0.34,0.56,3.46,5.91,286.35,300.97,3.23
1971-05-21,0.00,3.33,11.11,0.33,0.54,3.33,6.18,312.91,291.73,2.72
1971-05-22,2.50,2.33,11.15,0.34,0.56,2.46,6.99,216.03,321.11,2.48
1971-05-23,4.32,1.76,12.54,0.43,0.71,1.87,8.10,153.45,344.66,2.24
1971-05-24,12.01,2.56,11.25,0.39,0.65,2.68,6.67,229.69,317.35,2.28
1971-05-25,1.21,0.83,10.07,0.74,1.21,1.02,6.89,67.16,343.67,4.65
1971-05-26,0.95,1.40,10.12,0.48,0.79,1.53,6.32,105.89,342.54,2.58
1971-05-27,2.91,1.95,10.65,0.49,0.80,2.12,6.65,169.62,330.83,3.36
1971-05-28,1.98,2.66,8.95,0.42,0.69,2.82,5.61,264.45,296.51,2.94
1971-05-29,5.29,1.78,10.30,0.40,0.66,1.98,6.67,158.06,332.55,4.39
1971-05-30,0.45,1.48,13.05,0.51,0.83,1.65,8.54,129.03,353.61,4.47
1971-05-31,0.01,3.04,13.62,0.40,0.66,3.06,7.20,244.19,325.87,2.22
1971-06-01,0.00,3.31,13.34,0.36,0.58,3.31,7.86,294.19,312.98,1.87
1971-06-02,0.09,4.47,15.43,0.32,0.53,4.60,6.86,313.02,310.69,5.36
1971-06-03,0.00,3.90,16.04,0.31,0.51,3.90,8.02,262.58,332.16,6.77
1971-06-04,0.00,3.36,12.84,0.30,0.49,3.36,6.62,259.61,315.78,6.63
1971-06-05,0.00,1.68,10.77,0.30,0.49,1.68,6.39,106.12,346.01,5.06
1971-06-06,0.00,1.16,11.03,0.30,0.49,1.17,6.23,69.33,347.42,2.57
1971-06-07,0.00,1.68,12.69,0.30,0.49,1.68,7.35,123.99,353.18,1.65
1971-06-08,24.98,1.44,11.65,0.55,0.91,1.56,7.67,123.02,348.76,2.29
1971-06-09,13.10,1.87,11.48,1.73,2.84,2.05,7.26,161.74,338.21,3.97
1971-06-10,71.73,0.90,10.67,5.11,8.40,1.11,7.28,76.36,346.64,5.53
1971-06-11,0.19,1.43,10.59,10.22,16.80,1.57,7.37,140.85,339.57,3.51
1971-06-12,1.39,1.83,11.91,3.72,6.12,1.98,7.43,153.09,342.61,2.86
1971-06-13,7.51,2.51,11.15,2.09,3.43,2.64,6.85,229.97,318.96,2.25
1971-06-14,14.91,0.70,10.89,4.42,7.26,0.90,7.65,70.08,347.77,5.83
1971-06-15,0.18,2.53,9.78,3.50,5.76,2.66,5.48,206.28,315.13,4.55
1971-06-16,1.64,2.23,11.14,1.68,2.76,2.44,6.52,177.34,331.61,4.60
1971-06-17,0.00,2.93,11.57,1.28,2.10,2.93,6.02,232.11,317.22,3.87
1971-06-18,31.07,1.39,10.71,4.73,7.77,1.61,6.98,109.02,346.57,5.27
1971-06-19,6.85,1.83,13.63,7.91,13.00,2.04,8.36,137.57,355.11,5.11
1971-06-20,0.05,1.86,14.16,3.08,5.06,1.97,9.24,178.44,348.49,6.18
1971-06-21,0.41,1.53,11.38,1.78,2.92,1.74,7.64,146.08,342.28,4.79
1971-06-22,0.00,4.77,15.05,1.27,2.08,4.77,6.44,350.63,298.43,4.82
1971-06-23,0.00,2.70,14.05,1.04,1.71,2.70,8.19,221.96,336.32,2.16
1971-06-24,0.00,3.64,15.42,0.89,1.46,3.64,8.54,296.87,324.19,3.34
1971-06-25,2.49,1.87,13.94,0.82,1.35,2.08,8.59,145.01,354.80,4.98
1971-06-26,1.95,3.06,14.34,0.81,1.33,3.30,7.82,228.60,334.86,6.00
1971-06-27,11.66,3.24,13.07,0.83,1.36,3.45,6.55,233.99,324.37,5.14
1971-06-28,0.46,3.36,12.93,1.15,1.89,3.57,7.06,289.64,310.93,4.97
1971-06-29,0.05,1.31,12.15,0.82,1.35,1.36,8.26,121.85,351.57,3.48
1971-06-30,0.50,2.82,15.82,0.80,1.31,2.93,8.10,194.14,350.47,2.46
1971-07-01,0.00,2.24,18.09,0.72,1.18,2.24,10.72,159.86,370.88,1.91
1971-07-02,1.24,2.54,18.47,0.58,0.95,2.59,11.45,192.84,365.45,1.56
1971-07-03,0.00,3.09,17.81,0.56,0.93,3.09,10.60,236.50,352.19,2.68
1971-07-04,0.00,2.15,17.67,0.51,0.84,2.15,10.48,150.01,370.93,2.53
1971-07-05,0.00,3.27,17.49,0.47,0.77,3.27,9.98,243.84,347.80,3.88
1971-07-06,0.00,3.65,17.44,0.45,0.74,3.65,9.53,272.76,339.28,3.32
1971-07-07,0.00,3.84,18.09,0.43,0.70,3.84,9.79,280.24,340.58,3.45
1971-07-08,0.00,3.75,19.44,0.41,0.68,3.75,11.54,281.35,350.46,1.93
1971-07-09,0.00,3.67,20.90,0.39,0.65,3.67,12.00,250.14,364.13,2.94
1971-07-10,0.00,3.51,19.93,0.38,0.62,3.51,10.48,224.51,363.32,2.94
1971-07-11,0.00,3.84,19.81,0.36,0.60,3.84,12.09,289.76,351.09,1.75
1971-07-12,0.00,3.15,19.03,0.33,0.54,3.15,10.52,193.38,366.62,4.79
1971-07-13,0.00,3.90,14.31,0.32,0.52,3.90,7.07,316.60,304.85,3.61
1971-07-14,0.00,3.10,14.90,0.31,0.50,3.10,7.95,238.27,332.17,3.26
1971-07-15,0.00,4.42,18.79,0.30,0.49,4.42,9.03,291.73,335.92,4.16
1971-07-16,0.00,3.52,14.90,0.29,0.47,3.52,6.87,249.63,324.76,3.33
1971-07-17,0.00,3.35,13.86,0.28,0.47,3.35,6.87,265.00,316.09,2.99
1971-07-18,0.00,2.76,12.44,0.28,0.46,2.76,6.95,238.36,318.43,2.31
1971-07-19,0.00,2.65,14.04,0.28,0.46,2.65,7.31,200.76,336.25,2.34
1971-07-20,0.42,3.09,15.50,0.28,0.46,3.22,7.94,226.36,336.48,2.93
1971-07-21,0.02,2.17,16.53,0.28,0.46,2.19,8.92,145.54,364.76,1.96
1971-07-22,0.11,2.38,16.06,0.28,0.46,2.46,8.67,167.40,356.28,2.15
