date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
1970-10-26,1.99,0.78,10.39,0.54,1.44,0.95,6.60,72.51,318.02,4.29
1970-10-27,0.87,0.20,8.90,0.56,1.48,0.29,7.04,39.46,337.63,5.42
1970-10-28,0.12,0.00,11.89,0.54,1.44,0.15,9.05,44.75,347.09,6.66
1970-10-29,0.45,0.27,11.55,0.49,1.31,0.40,8.33,63.54,330.94,6.55
1970-10-30,2.19,0.00,13.00,0.50,1.32,0.08,9.57,32.14,356.61,9.25
1970-10-31,1.23,0.36,13.52,0.51,1.36,0.56,9.33,36.82,358.90,9.10
1970-11-01,22.04,1.13,12.02,0.64,1.70,1.37,7.03,50.97,338.19,6.29
1970-11-02,17.07,0.00,12.65,4.00,10.60,0.00,9.81,23.07,354.65,7.21
1970-11-03,0.03,1.87,11.51,3.29,8.72,1.92,6.12,58.62,324.36,9.92
1970-11-04,2.53,1.07,10.46,1.20,3.17,1.32,6.30,44.49,333.85,6.33
1970-11-05,0.00,0.93,9.56,0.95,2.53,0.93,5.92,72.45,299.86,5.85
1970-11-06,18.65,0.56,8.65,2.10,5.56,0.72,5.91,23.87,336.07,4.40
1970-11-07,0.15,0.42,7.72,3.22,8.54,0.53,6.09,33.68,330.38,7.32
1970-11-08,1.52,0.66,6.71,1.32,3.50,0.86,5.12,37.78,319.03,5.25
1970-11-09,0.29,0.70,7.43,1.03,2.73,0.91,5.48,31.73,328.79,6.30
1970-11-10,0.75,0.42,9.94,0.88,2.33,0.56,6.97,31.69,341.58,4.74
1970-11-11,8.36,0.32,10.71,0.89,2.36,0.53,7.71,30.96,345.65,9.29
1970-11-12,4.64,0.68,7.35,1.94,5.13,0.87,5.20,50.03,305.23,5.05
1970-11-13,3.04,0.63,5.47,1.90,5.04,0.82,4.49,40.82,304.79,4.55
1970-11-14,6.50,0.09,4.38,2.31,6.13,0.13,5.15,29.09,315.31,5.00
1970-11-15,3.33,0.67,5.20,1.70,4.50,0.85,4.03,70.40,263.95,4.39
1970-11-16,9.69,0.00,5.10,3.93,10.40,0.06,6.74,30.26,318.57,5.89
1970-11-17,11.69,0.84,7.27,4.23,11.20,1.09,5.16,27.33,327.99,6.45
1970-11-18,14.65,0.76,8.22,5.62,14.90,1.02,5.63,17.68,333.65,6.94
1970-11-19,2.87,0.97,7.25,3.55,9.41,1.25,4.86,54.29,291.05,7.24
1970-11-20,7.69,0.00,6.63,4.68,12.40,0.00,6.17,40.32,310.44,7.34
1970-11-21,0.09,0.84,6.14,2.09,5.55,0.97,4.31,35.68,307.13,4.76
1970-11-22,17.40,0.76,6.81,2.53,6.69,0.95,4.52,43.18,299.67,4.36
1970-11-23,0.44,0.00,8.35,5.55,14.70,0.00,8.94,25.84,334.00,9.19
1970-11-24,0.01,0.70,11.91,2.11,5.58,0.72,7.37,41.47,330.09,6.02
1970-11-25,5.56,0.55,11.91,2.13,5.65,0.73,7.57,45.26,325.01,5.88
1970-11-26,0.27,0.29,10.40,1.91,5.05,0.38,7.18,38.95,325.48,4.86
1970-11-27,10.32,0.52,10.67,1.52,4.04,0.68,6.97,31.88,335.00,5.12
1970-11-28,8.28,0.00,10.96,3.40,9.00,0.00,8.32,29.66,339.97,5.69
1970-11-29,5.62,0.00,8.91,5.32,14.10,0.00,7.29,15.21,338.54,5.31
1970-11-30,0.23,0.16,7.55,2.46,6.52,0.20,6.00,29.48,321.72,3.18
1970-12-01,0.52,0.51,7.00,1.72,4.56,0.66,5.09,33.98,309.69,4.37
1970-12-02,6.17,0.15,7.79,1.68,4.46,0.25,6.34,17.12,332.88,6.72
1970-12-03,5.53,0.40,9.77,2.06,5.45,0.57,6.88,22.24,341.77,5.99
1970-12-04,0.52,0.38,9.18,2.39,6.32,0.53,6.41,39.01,313.57,5.67
1970-12-05,0.77,0.68,7.67,1.68,4.44,0.88,5.24,31.67,314.37,5.38
1970-12-06,5.94,0.33,7.29,1.87,4.96,0.55,5.84,40.15,301.79,8.90
1970-12-07,0.02,0.18,6.94,1.70,4.51,0.20,5.67,35.10,307.04,4.48
1970-12-08,0.00,0.30,3.72,1.38,3.65,0.30,3.84,52.04,259.76,3.77
1970-12-09,0.00,0.11,2.68,1.20,3.18,0.11,3.84,47.18,263.76,3.00
1970-12-10,0.01,0.00,3.41,1.17,3.11,0.00,5.21,25.34,305.54,6.47
1970-12-11,2.33,0.76,7.21,1.12,2.98,1.01,5.15,24.67,321.48,6.62
1970-12-12,6.25,0.00,7.89,1.83,4.86,0.00,6.82,25.45,326.41,6.27
1970-12-13,0.02,0.07,5.00,1.67,4.43,0.07,5.00,32.90,298.65,3.19
1970-12-14,0.03,0.07,2.79,1.33,3.52,0.07,3.80,30.05,289.31,1.57
1970-12-15,0.08,0.00,4.11,1.16,3.07,0.00,5.08,13.87,314.90,4.94
1970-12-16,0.79,0.53,7.30,1.11,2.95,0.73,5.45,13.40,329.25,6.09
1970-12-17,0.08,0.00,8.31,1.11,2.94,0.00,7.06,21.61,333.45,4.14
1970-12-18,0.71,0.00,8.53,1.06,2.82,0.00,7.47,13.34,336.84,4.48
1970-12-19,0.06,0.44,8.38,0.96,2.55,0.46,5.85,25.70,325.48,4.38
1970-12-20,0.25,0.07,6.53,0.91,2.41,0.09,5.72,23.41,321.13,2.78
1970-12-21,0.00,0.11,3.34,0.83,2.21,0.11,4.29,37.37,281.50,3.59
1970-12-22,0.07,0.18,0.62,0.76,2.02,0.19,3.24,37.10,266.61,3.08
1970-12-23,3.02,0.17,2.43,0.86,2.29,0.25,4.08,13.35,304.93,4.07
1970-12-24,0.06,0.56,-0.29,0.90,2.39,0.69,2.81,45.22,247.67,6.66
1970-12-25,0.01,0.35,-1.28,0.79,2.10,0.36,2.80,50.17,237.34,6.39
1970-12-26,3.14,0.00,-0.90,0.76,2.01,0.00,3.57,24.77,283.05,6.75
1970-12-27,0.01,0.31,-2.64,0.69,1.84,0.32,2.65,32.52,259.70,6.44
1970-12-28,5.06,0.24,-0.92,0.69,1.84,0.37,3.07,13.56,287.12,4.70
1970-12-29,16.24,0.00,0.56,2.30,6.10,0.00,3.98,20.55,297.09,7.44
1970-12-30,0.33,0.40,1.18,2.09,5.53,0.59,3.60,25.99,289.57,7.30
1970-12-31,0.64,0.18,-0.87,1.40,3.70,0.21,2.76,55.59,231.97,3.50
1971-01-01,0.01,0.14,-0.62,1.13,2.99,0.14,2.91,24.18,282.30,1.78
1971-01-02,0.00,0.02,0.88,1.08,2.85,0.02,3.80,21.84,296.47,1.26
1971-01-03,0.02,0.06,-0.91,1.05,2.78,0.06,3.12,40.77,259.31,2.74
1971-01-04,0.08,0.19,-1.45,0.99,2.63,0.24,2.94,38.83,259.50,4.20
1971-01-05,0.52,0.72,0.88,0.95,2.51,1.02,3.14,25.91,287.81,7.70
1971-01-06,4.07,0.00,5.34,3.39,8.98,0.00,5.61,14.47,321.19,5.80
1971-01-07,13.69,0.00,7.55,5.51,14.60,0.00,7.45,14.62,332.39,9.18
1971-01-08,0.21,0.00,9.67,2.99,7.92,0.00,7.44,14.77,342.05,6.84
1971-01-09,0.01,0.00,10.06,1.86,4.94,0.00,7.71,26.11,339.15,7.34
1971-01-10,0.00,0.96,9.03,1.43,3.78,0.96,5.15,61.37,277.98,5.93
1971-01-11,0.13,0.69,4.98,1.20,3.19,0.83,4.24,45.41,283.77,6.21
1971-01-12,0.26,0.00,5.70,1.04,2.75,0.00,6.09,23.37,323.27,2.42
1971-01-13,0.03,0.01,6.84,0.94,2.49,0.01,6.17,25.58,325.88,4.15
1971-01-14,0.18,0.17,4.86,0.91,2.41,0.23,5.12,27.59,313.25,5.42
1971-01-15,0.25,0.15,4.29,0.85,2.26,0.19,4.74,25.27,313.27,2.42
1971-01-16,5.57,0.00,5.08,1.12,2.96,0.01,5.74,25.97,318.50,3.68
1971-01-17,0.87,0.00,5.96,1.12,2.98,0.00,6.34,29.53,319.37,4.32
1971-01-18,6.18,0.38,6.64,1.43,3.79,0.59,5.64,25.44,326.46,7.88
1971-01-19,9.29,0.24,6.77,2.05,5.44,0.39,5.86,29.41,323.09,7.26
1971-01-20,23.08,0.57,5.52,8.79,23.30,0.82,4.81,44.08,297.58,7.16
1971-01-21,17.26,0.47,5.79,14.15,37.50,0.73,5.20,28.17,320.01,8.59
1971-01-22,8.48,0.90,7.77,5.47,14.50,1.16,5.19,42.79,310.83,6.62
1971-01-23,13.18,0.00,7.07,9.32,24.70,0.03,7.27,23.32,330.19,7.95
1971-01-24,9.89,1.26,6.45,6.08,16.10,1.61,4.51,43.79,303.26,9.90
1971-01-25,20.60,1.01,6.50,11.29,29.90,1.35,4.86,40.56,309.64,9.95
1971-01-26,7.51,0.32,6.96,11.36,30.10,0.50,5.82,33.37,323.20,6.62
1971-01-27,10.26,0.76,6.87,4.83,12.80,1.03,5.17,44.56,309.25,7.46
1971-01-28,6.17,0.56,5.90,5.85,15.50,0.82,5.10,38.80,312.30,7.68
1971-01-29,5.50,0.28,4.28,4.23,11.20,0.35,4.43,40.02,302.86,2.33
1971-01-30,18.30,0.00,2.05,5.66,15.00,0.00,4.52,20.27,304.99,3.91
1971-01-31,24.13,0.38,2.30,12.76,33.80,0.59,3.96,20.61,303.94,6.64
1971-02-01,0.37,0.95,2.14,7.81,20.70,1.14,3.27,37.81,293.94,7.32
1971-02-02,0.03,0.56,2.09,3.30,8.74,0.59,3.05,62.31,269.97,2.67
1971-02-03,0.02,0.00,3.75,5.89,15.60,0.09,5.97,34.82,313.31,4.78
1971-02-04,0.00,0.38,4.28,3.55,9.41,0.38,4.39,65.64,284.79,2.84
1971-02-05,0.00,0.16,4.24,3.05,8.09,0.16,5.03,31.37,315.30,5.53
1971-02-06,0.00,0.08,4.59,2.22,5.88,0.08,5.11,22.86,316.99,3.41
1971-02-07,0.00,0.52,5.88,1.80,4.78,0.52,4.44,66.27,293.00,2.23
1971-02-08,0.00,0.23,4.23,1.62,4.28,0.23,4.84,44.23,307.81,2.39
1971-02-09,0.00,0.36,4.82,1.51,4.01,0.36,4.67,24.67,316.69,3.89
1971-02-10,0.00,0.47,5.38,1.42,3.75,0.47,4.92,49.89,309.40,4.05
1971-02-11,0.01,0.42,5.74,1.35,3.57,0.44,5.15,62.85,302.28,3.58
1971-02-12,4.23,0.17,6.68,1.26,3.33,0.32,6.03,35.73,327.44,9.49
1971-02-13,0.67,1.55,5.81,1.27,3.37,1.90,4.01,92.61,275.10,9.36
1971-02-14,9.85,0.90,5.31,1.65,4.38,1.22,4.61,79.58,288.29,8.53
1971-02-15,0.64,0.61,2.91,2.24,5.94,0.82,3.96,76.62,279.76,5.02
1971-02-16,1.79,0.38,1.89,1.51,3.99,0.57,4.02,66.86,284.47,5.65
1971-02-17,7.09,0.17,4.35,2.19,5.81,0.28,5.19,54.86,307.28,6.20
1971-02-18,1.72,0.67,6.25,2.25,5.96,0.96,5.31,75.82,301.44,8.36
1971-02-19,0.78,0.47,6.36,1.72,4.56,0.55,5.32,66.68,308.87,2.22
1971-02-20,3.36,0.08,7.45,1.93,5.11,0.30,6.65,56.13,324.08,6.14
1971-02-21,0.00,0.85,7.35,1.53,4.06,0.85,5.45,95.08,295.91,5.53
1971-02-22,0.00,0.69,5.02,1.24,3.29,0.69,4.24,117.35,267.88,1.82
1971-02-23,0.00,0.74,3.87,1.10,2.92,0.74,3.80,124.22,258.18,2.02
1971-02-24,0.01,0.72,4.32,1.01,2.68,0.73,4.16,120.19,265.97,2.19
1971-02-25,0.00,0.47,2.98,0.93,2.47,0.47,4.11,74.13,291.08,1.79
1971-02-26,0.01,0.32,3.13,0.89,2.37,0.33,4.48,49.78,308.37,1.52
1971-02-27,4.57,0.15,3.62,1.02,2.71,0.21,4.81,32.78,312.18,3.72
1971-02-28,0.23,0.52,2.89,1.04,2.75,0.70,4.05,41.75,306.58,4.89
1971-03-01,13.19,0.64,3.48,2.22,5.89,0.85,3.97,33.86,308.67,4.99
1971-03-02,0.02,0.94,4.94,2.36,6.25,0.98,4.60,130.16,273.60,5.49
1971-03-03,0.00,0.96,4.27,1.36,3.60,0.96,4.19,119.98,275.68,4.41
1971-03-04,0.00,0.90,-0.05,1.06,2.82,0.90,2.88,123.51,252.31,4.34
1971-03-05,0.39,0.39,-1.80,1.02,2.69,0.47,2.74,52.33,281.56,1.97
1971-03-06,0.19,0.66,-0.20,0.90,2.39,0.75,3.21,91.22,272.55,6.00
1971-03-07,1.33,1.03,-1.45,0.85,2.25,1.23,2.28,151.72,231.64,3.35
1971-03-08,0.19,0.00,1.81,0.92,2.45,0.16,4.67,37.79,304.53,3.63
1971-03-09,0.03,1.15,6.34,0.87,2.30,1.18,4.62,107.83,297.18,3.97
1971-03-10,0.00,1.23,4.97,0.80,2.11,1.23,4.10,144.42,271.91,3.49
1971-03-11,0.00,1.07,6.81,0.77,2.04,1.07,5.29,135.32,290.20,3.78
1971-03-12,0.07,0.58,5.52,0.76,2.02,0.61,5.26,74.58,314.62,3.61
1971-03-13,0.00,0.80,6.68,0.77,2.03,0.80,5.23,82.04,316.26,2.57
1971-03-14,24.06,0.66,3.91,2.34,6.21,0.79,4.43,77.84,304.98,2.79
1971-03-15,3.80,1.20,4.80,3.93,10.40,1.44,4.33,139.60,280.18,5.04
1971-03-16,0.39,1.10,5.10,2.19,5.79,1.33,4.62,136.75,284.92,4.92
1971-03-17,23.50,1.07,5.54,5.17,13.70,1.34,4.70,96.07,305.79,6.51
1971-03-18,2.75,0.10,6.83,7.25,19.20,0.51,6.50,71.77,326.35,7.97
1971-03-19,8.26,0.63,6.75,4.04,10.70,0.84,5.73,67.05,327.20,5.68
1971-03-20,0.33,0.81,5.24,2.85,7.56,1.08,4.87,72.39,316.91,7.01
1971-03-21,0.04,1.25,5.68,1.80,4.78,1.30,4.56,92.61,309.51,7.65
1971-03-22,0.00,1.83,6.07,1.39,3.67,1.83,4.06,159.00,280.27,5.83
1971-03-23,0.21,1.14,3.59,1.22,3.23,1.29,3.79,106.32,293.26,4.51
1971-03-24,1.29,0.27,6.69,1.16,3.07,0.59,6.31,82.22,323.82,7.45
1971-03-25,1.70,1.81,7.28,1.14,3.01,2.13,4.82,149.37,295.38,8.43
1971-03-26,0.00,1.32,6.18,1.02,2.71,1.32,4.87,136.61,297.54,5.72
1971-03-27,0.00,1.31,6.60,0.92,2.45,1.31,5.19,157.70,292.98,3.24
1971-03-28,0.04,0.52,7.71,0.91,2.41,0.56,5.95,49.64,332.01,3.09
1971-03-29,2.33,0.98,8.54,0.91,2.42,1.18,6.28,99.78,327.16,4.56
1971-03-30,0.26,1.71,8.01,0.90,2.39,1.80,4.98,154.23,300.46,3.76
1971-03-31,0.00,1.47,6.20,0.81,2.14,1.47,4.73,155.71,292.97,4.05
1971-04-01,0.23,1.09,5.41,0.82,2.17,1.22,4.78,114.75,306.11,4.39
1971-04-02,0.00,1.37,7.75,0.79,2.09,1.37,5.43,102.70,322.47,7.83
1971-04-03,0.05,2.01,5.49,0.75,1.99,2.06,4.03,186.81,277.15,8.57
1971-04-04,0.02,0.94,4.96,0.76,2.01,0.99,4.65,81.48,316.94,5.75
1971-04-05,0.37,0.85,6.43,0.76,2.02,0.93,5.41,87.40,323.44,2.13
1971-04-06,0.04,0.82,7.35,0.76,2.02,0.85,5.86,81.82,330.11,2.17
1971-04-07,0.05,1.12,7.21,0.75,1.98,1.15,5.51,109.14,320.26,4.10
1971-04-08,3.57,1.09,6.17,0.75,1.99,1.36,4.68,56.17,322.35,6.58
1971-04-09,3.55,0.79,6.10,1.06,2.81,1.06,5.12,56.84,323.32,6.98
1971-04-10,0.00,2.48,8.03,0.85,2.24,2.48,4.60,220.68,282.00,5.95
1971-04-11,0.00,2.06,7.30,0.75,1.98,2.06,4.67,203.44,286.77,3.84
1971-04-12,0.00,2.86,7.79,0.73,1.94,2.86,4.06,243.27,271.18,6.16
1971-04-13,0.00,2.14,8.60,0.73,1.94,2.14,5.39,207.99,294.82,5.36
1971-04-14,0.00,2.23,8.30,0.71,1.88,2.23,5.01,207.36,292.72,4.63
1971-04-15,0.01,1.68,7.71,0.71,1.88,1.70,5.62,184.67,301.54,3.34
1971-04-16,0.14,1.05,7.88,0.72,1.91,1.28,6.25,135.42,319.86,6.62
1971-04-17,0.00,2.36,6.05,0.71,1.87,2.36,4.08,249.47,267.74,4.39
1971-04-18,0.02,1.22,8.15,0.70,1.86,1.24,6.09,128.07,323.51,4.97
1971-04-19,0.05,1.86,10.08,0.69,1.83,1.88,6.81,189.88,315.07,2.36
1971-04-20,0.00,2.37,9.68,0.66,1.76,2.37,6.23,249.90,293.80,3.35
1971-04-21,0.74,2.70,12.37,0.68,1.81,2.96,6.09,146.51,336.53,6.44
1971-04-22,10.15,1.74,12.21,0.87,2.30,1.89,7.18,128.12,344.24,3.26
1971-04-23,21.04,0.40,10.14,3.37,8.93,0.54,7.76,64.27,344.26,4.99
1971-04-24,0.05,1.98,8.19,1.48,3.93,2.07,5.48,193.89,304.28,8.31
1971-04-25,9.45,1.51,7.43,1.45,3.84,1.74,5.67,168.05,310.19,4.71
1971-04-26,0.07,1.09,4.73,1.60,4.25,1.24,4.69,119.54,310.44,5.01
1971-04-27,0.00,2.00,4.77,1.07,2.84,2.00,4.36,242.75,273.95,2.83
1971-04-28,0.00,2.43,6.36,0.93,2.46,2.43,4.67,275.91,271.58,2.69
1971-04-29,0.00,2.38,6.86,0.89,2.35,2.38,4.76,257.63,279.63,2.55
1971-04-30,0.00,1.76,8.23,0.88,2.33,1.76,5.18,145.45,319.87,3.17
1971-05-01,0.00,3.04,7.78,0.82,2.16,3.04,4.12,283.72,271.32,4.24
1971-05-02,0.00,3.04,7.37,0.78,2.07,3.04,3.96,300.42,264.41,3.15
1971-05-03,0.00,2.90,8.20,0.76,2.01,2.90,5.10,304.60,274.00,2.32
1971-05-04,0.00,3.17,9.29,0.76,2.02,3.17,4.95,299.37,278.42,3.59
1971-05-05,1.73,2.79,11.76,0.77,2.05,3.05,6.23,198.98,323.54,6.51
1971-05-06,2.32,2.25,13.21,0.91,2.40,2.46,7.82,178.75,339.55,4.79
1971-05-07,0.02,2.10,11.50,0.88,2.33,2.12,7.56,211.71,323.69,4.50
1971-05-08,0.18,2.50,11.40,0.83,2.19,2.66,7.04,238.81,314.94,4.52
1971-05-09,0.04,1.91,11.81,0.80,2.13,1.96,7.49,168.87,336.33,5.32
1971-05-10,0.00,1.04,12.22,0.82,2.17,1.04,8.49,102.34,353.26,4.32
1971-05-11,0.00,2.34,14.38,0.82,2.17,2.34,8.93,196.33,343.18,1.83
1971-05-12,0.00,2.52,15.20,0.82,2.17,2.52,9.35,211.15,344.06,4.16
1971-05-13,0.00,3.57,15.60,0.79,2.10,3.57,8.31,260.04,331.30,6.77
1971-05-14,0.00,3.42,13.77,0.77,2.05,3.42,6.38,232.81,325.33,4.19
1971-05-15,1.94,1.66,12.02,0.86,2.27,1.82,7.83,144.67,344.96,3.32
1971-05-16,0.02,2.84,8.83,0.76,2.01,2.87,4.99,257.97,294.33,4.13
1971-05-17,0.18,2.90,9.54,0.76,2.01,3.07,5.91,297.67,291.18,4.59
1971-05-18,0.02,2.68,9.22,0.74,1.95,2.70,6.42,283.28,296.65,2.50
1971-05-19,0.00,3.52,11.40,0.69,1.84,3.52,6.00,313.97,294.04,3.61
1971-05-20,0.00,3.67,12.53,0.66,1.75,3.67,6.08,294.62,303.91,3.95
1971-05-21,0.00,3.52,12.29,0.64,1.69,3.52,6.29,298.04,303.50,2.99
1971-05-22,0.30,2.63,11.28,0.62,1.64,2.77,7.00,242.88,317.43,2.74
1971-05-23,0.54,1.64,10.99,0.62,1.64,1.76,7.21,141.54,341.67,3.24
1971-05-24,7.25,2.92,10.54,0.57,1.51,3.08,6.24,271.37,305.05,2.92
1971-05-25,0.64,1.30,10.31,0.69,1.83,1.50,6.99,110.41,344.45,4.43
1971-05-26,1.06,2.08,9.65,0.60,1.60,2.26,6.02,179.87,324.58,3.37
1971-05-27,0.01,2.82,10.27,0.56,1.48,2.83,6.05,259.25,307.06,5.60
1971-05-28,0.88,2.67,8.96,0.50,1.32,2.88,5.76,272.45,298.02,4.44
1971-05-29,6.44,1.57,10.45,0.57,1.51,1.78,7.16,150.49,337.75,4.72
1971-05-30,0.58,1.63,12.40,0.75,1.99,1.84,8.43,166.97,343.91,5.63
1971-05-31,0.00,3.02,12.18,0.54,1.42,3.02,7.15,267.16,317.15,3.19
1971-06-01,0.00,3.46,12.26,0.48,1.28,3.46,7.40,315.86,305.41,1.94
1971-06-02,0.00,4.19,15.82,0.45,1.18,4.19,7.57,280.76,328.11,6.16
1971-06-03,0.00,3.67,15.75,0.44,1.16,3.67,8.25,256.41,336.60,6.48
1971-06-04,0.00,4.27,14.30,0.51,1.35,4.27,6.95,328.13,307.53,6.32
1971-06-05,0.00,2.50,11.62,0.45,1.20,2.50,6.52,185.05,333.50,5.47
1971-06-06,1.57,1.59,11.29,0.37,0.97,1.73,5.98,89.69,348.14,2.87
1971-06-07,0.42,1.85,12.31,0.53,1.40,1.95,7.58,147.35,347.80,2.04
1971-06-08,6.11,1.86,12.37,0.65,1.71,1.99,8.06,161.95,345.09,2.64
1971-06-09,1.32,1.94,11.47,0.61,1.62,2.12,7.61,183.44,335.71,3.88
1971-06-10,37.76,1.29,10.41,2.22,5.88,1.52,7.30,126.38,343.95,5.34
1971-06-11,10.90,0.84,9.26,3.29,8.72,1.02,6.74,79.91,339.88,4.52
1971-06-12,0.10,2.21,11.16,1.11,2.94,2.33,7.45,224.71,324.68,4.47
1971-06-13,6.07,2.15,10.16,0.60,1.60,2.32,6.77,208.09,322.98,3.39
1971-06-14,10.70,1.24,10.82,1.82,4.81,1.50,7.58,126.53,346.06,6.74
1971-06-15,0.08,3.02,9.52,1.27,3.37,3.15,5.40,274.31,298.91,5.46
1971-06-16,1.36,2.27,10.92,0.62,1.63,2.51,6.71,196.73,328.76,5.59
1971-06-17,0.24,3.11,11.13,0.49,1.30,3.28,6.24,273.50,308.76,4.74
1971-06-18,30.99,1.56,11.24,3.89,10.30,1.85,7.28,123.10,348.76,7.82
1971-06-19,4.47,1.84,12.98,2.48,6.57,2.12,8.25,156.07,349.68,7.73
1971-06-20,0.07,2.32,13.16,1.62,4.29,2.45,8.23,213.95,337.22,7.65
1971-06-21,0.22,1.76,11.15,0.91,2.42,2.00,7.03,137.83,344.66,5.78
1971-06-22,0.00,4.22,13.51,0.66,1.76,4.22,6.74,350.65,299.35,4.66
1971-06-23,0.00,2.69,13.73,0.54,1.43,2.69,8.17,221.23,337.78,2.48
1971-06-24,0.01,3.12,13.58,0.48,1.28,3.14,8.17,279.16,323.53,3.98
1971-06-25,4.23,1.35,13.57,0.56,1.48,1.59,9.17,130.26,357.98,6.17
1971-06-26,2.16,2.40,12.99,0.59,1.57,2.67,8.23,235.82,331.40,7.38
1971-06-27,8.95,2.86,12.21,0.62,1.63,3.10,6.97,238.59,324.22,6.07
1971-06-28,0.05,3.32,11.95,0.69,1.84,3.43,7.08,328.26,301.41,6.00
1971-06-29,0.42,1.41,12.82,0.54,1.43,1.58,8.57,122.99,356.15,4.12
1971-06-30,0.00,2.29,15.51,0.52,1.39,2.29,9.12,164.17,359.75,3.27
1971-07-01,0.00,3.15,17.82,0.41,1.09,3.15,10.86,242.83,353.90,3.21
1971-07-02,0.00,3.50,17.58,0.45,1.18,3.50,10.68,272.42,346.25,1.80
1971-07-03,0.00,3.20,18.22,0.44,1.16,3.20,11.16,245.05,355.43,2.97
1971-07-04,0.47,2.05,17.10,0.48,1.26,2.13,10.65,150.71,369.65,2.89
1971-07-05,0.14,3.94,16.72,0.45,1.20,4.03,9.46,314.34,329.59,4.24
1971-07-06,0.00,3.79,17.58,0.44,1.16,3.79,9.84,285.03,340.85,3.11
1971-07-07,0.00,4.32,18.35,0.34,0.89,4.32,9.99,315.07,337.02,4.51
1971-07-08,0.00,4.10,19.81,0.39,1.03,4.10,11.06,285.19,352.72,3.33
1971-07-09,3.14,3.65,20.46,0.70,1.86,3.77,11.58,240.29,366.28,3.30
1971-07-10,0.00,3.65,19.95,0.42,1.10,3.65,11.20,240.95,363.25,3.61
1971-07-11,0.00,4.17,19.91,0.37,0.97,4.17,11.59,303.80,349.94,2.65
1971-07-12,0.00,3.69,19.03,0.37,0.97,3.69,10.42,238.89,358.19,4.88
1971-07-13,0.00,4.22,14.96,0.38,1.01,4.22,7.19,323.00,309.87,4.36
1971-07-14,0.00,3.02,15.06,0.36,0.94,3.02,8.78,245.84,336.17,3.28
1971-07-15,0.00,4.00,17.66,0.33,0.88,4.00,9.61,296.25,336.09,4.10
1971-07-16,0.00,3.80,15.12,0.36,0.96,3.80,7.07,265.77,325.24,3.97
1971-07-17,0.00,3.56,13.80,0.33,0.88,3.56,7.22,290.29,313.92,3.88
1971-07-18,0.00,3.37,13.68,0.34,0.90,3.37,7.49,284.15,315.98,2.93
1971-07-19,0.00,3.27,14.19,0.34,0.91,3.27,7.72,265.16,323.53,3.21
1971-07-20,0.18,2.82,15.04,0.37,0.97,2.96,8.85,229.39,339.09,3.17
1971-07-21,0.01,2.59,15.85,0.38,1.01,2.60,8.70,186.50,352.98,2.29
1971-07-22,5.33,1.93,15.10,0.56,1.48,2.08,9.05,137.14,361.92,3.47
