date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
1970-11-08,0.18,0.58,6.14,1.82,2.10,0.72,4.72,33.35,317.95,3.86
1970-11-09,0.07,0.62,7.29,0.74,0.85,0.73,5.32,36.22,320.84,5.40
1970-11-10,2.04,0.64,9.64,0.49,0.57,0.77,5.97,30.93,337.68,3.46
1970-11-11,8.85,0.35,11.09,0.49,0.57,0.55,7.73,29.52,347.01,8.53
1970-11-12,0.11,0.37,7.67,1.23,1.42,0.48,5.74,36.35,321.45,4.06
1970-11-13,21.96,0.58,5.31,1.08,1.25,0.73,4.20,52.11,287.55,3.83
1970-11-14,20.58,0.00,4.90,6.18,7.14,0.00,5.70,16.34,319.48,4.19
1970-11-15,0.32,0.62,4.65,4.15,4.80,0.78,3.85,70.96,259.34,4.30
1970-11-16,18.42,0.00,4.41,2.94,3.40,0.02,5.38,27.37,314.93,4.27
1970-11-17,18.12,0.93,7.07,4.15,4.80,1.14,4.56,28.02,322.24,4.85
1970-11-18,21.87,0.77,8.38,6.18,7.14,1.02,5.54,15.34,334.18,6.57
1970-11-19,4.09,1.00,8.21,4.93,5.70,1.27,5.14,47.55,302.62,6.98
1970-11-20,3.16,0.00,6.94,1.51,1.75,0.00,6.51,34.01,317.87,5.30
1970-11-21,4.90,0.69,6.92,1.18,1.36,0.85,4.49,38.81,304.60,3.78
1970-11-22,18.38,0.34,5.97,1.18,1.36,0.42,4.20,51.45,282.06,2.44
1970-11-23,0.78,0.00,7.86,4.41,5.10,0.00,8.46,23.53,332.95,7.21
1970-11-24,0.00,0.51,11.78,2.69,3.11,0.51,7.00,49.88,315.89,4.13
1970-11-25,0.00,0.22,11.44,1.47,1.70,0.22,7.50,39.37,328.68,3.45
1970-11-26,0.05,0.09,9.44,1.06,1.22,0.10,6.73,34.38,324.64,2.56
1970-11-27,4.14,0.23,9.77,0.86,0.99,0.29,6.75,28.89,332.79,3.34
1970-11-28,17.27,0.00,10.65,1.32,1.53,0.00,8.23,24.82,342.68,3.45
1970-11-29,6.30,0.00,10.80,4.15,4.80,0.00,8.18,13.21,347.24,5.40
1970-11-30,0.15,0.21,8.01,2.69,3.11,0.26,5.98,27.17,324.86,3.31
1970-12-01,0.00,0.32,7.45,1.47,1.70,0.32,5.44,33.76,311.32,3.68
1970-12-02,1.29,0.11,7.07,0.98,1.13,0.17,5.98,21.29,328.43,5.07
1970-12-03,11.53,0.66,10.18,0.88,1.02,0.82,6.27,20.99,342.84,4.42
1970-12-04,0.82,0.00,10.04,1.83,2.12,0.00,7.75,33.15,326.91,4.74
1970-12-05,0.62,0.46,8.02,1.47,1.70,0.60,5.27,46.84,291.43,4.33
1970-12-06,3.33,0.32,8.20,0.98,1.13,0.49,6.08,36.95,309.46,7.14
1970-12-07,0.00,0.20,5.74,1.03,1.19,0.20,5.02,31.16,304.43,3.81
1970-12-08,0.00,0.30,4.57,0.74,0.85,0.30,4.13,42.85,278.09,3.50
1970-12-09,0.00,0.06,2.38,0.66,0.76,0.06,3.66,40.38,271.25,2.09
1970-12-10,0.00,0.00,3.40,0.61,0.71,0.00,5.51,11.95,312.91,4.98
1970-12-11,0.00,0.64,7.16,0.59,0.68,0.64,4.89,11.88,327.20,4.66
1970-12-12,1.62,0.00,8.13,0.56,0.65,0.00,6.70,23.43,328.47,4.77
1970-12-13,0.00,0.01,3.78,0.61,0.71,0.01,4.06,41.53,275.20,1.60
1970-12-14,0.06,0.00,1.99,0.56,0.65,0.00,3.52,34.18,276.86,0.66
1970-12-15,0.00,0.13,3.20,0.49,0.57,0.13,4.19,21.48,304.41,2.38
1970-12-16,0.28,0.57,5.95,0.49,0.57,0.72,4.61,20.70,318.20,4.57
1970-12-17,0.97,0.00,7.74,0.51,0.59,0.00,6.69,20.45,330.59,3.64
1970-12-18,0.74,0.00,7.86,0.51,0.59,0.00,7.36,18.91,333.62,3.38
1970-12-19,0.00,0.10,9.14,0.56,0.65,0.10,6.46,30.41,320.92,2.95
1970-12-20,0.90,0.02,5.25,0.55,0.64,0.03,5.08,14.86,319.45,1.68
1970-12-21,0.00,0.02,2.31,0.51,0.59,0.02,4.00,36.56,276.67,2.92
1970-12-22,0.00,0.20,0.58,0.47,0.54,0.20,3.26,31.36,274.20,3.39
1970-12-23,0.15,0.30,2.57,0.44,0.51,0.40,3.77,11.59,304.12,3.90
1970-12-24,0.07,0.42,-0.25,0.42,0.48,0.53,2.86,46.21,246.69,5.70
1970-12-25,0.91,0.13,-1.56,0.37,0.43,0.20,2.93,45.04,245.43,4.84
1970-12-26,3.37,0.00,-1.33,0.36,0.42,0.00,3.73,22.76,283.47,5.46
1970-12-27,0.80,0.33,-2.67,0.35,0.41,0.48,2.54,20.96,274.33,5.02
1970-12-28,2.95,0.24,-0.98,0.35,0.40,0.36,3.01,11.78,286.56,4.76
1970-12-29,4.95,0.00,0.39,0.34,0.39,0.00,3.92,11.84,296.33,5.40
1970-12-30,0.10,0.20,0.88,0.74,0.85,0.28,3.68,22.04,293.01,6.01
1970-12-31,0.00,0.13,-1.22,0.61,0.71,0.13,2.85,48.79,242.29,3.60
1971-01-01,0.00,0.14,-0.42,0.59,0.68,0.14,2.89,27.79,275.94,1.99
1971-01-02,0.00,0.00,-0.70,0.47,0.54,0.00,3.44,12.14,289.99,0.92
1971-01-03,0.00,0.00,-2.32,0.44,0.51,0.00,3.01,26.78,272.22,2.15
1971-01-04,0.00,0.04,-2.75,0.39,0.45,0.04,2.58,28.52,265.59,1.66
1971-01-05,0.67,0.26,-1.07,0.36,0.42,0.40,2.99,31.85,269.98,5.09
1971-01-06,5.30,0.22,4.66,0.44,0.51,0.31,4.62,12.57,315.87,3.79
1971-01-07,13.55,0.00,6.76,1.47,1.70,0.00,7.03,21.44,327.75,8.28
1971-01-08,0.48,0.00,9.55,3.18,3.68,0.00,7.34,22.42,339.40,5.15
1971-01-09,0.01,0.00,9.40,1.59,1.84,0.00,7.47,24.04,337.03,5.53
1971-01-10,0.00,0.34,7.51,1.10,1.27,0.34,5.09,48.82,291.07,3.23
1971-01-11,0.00,0.42,4.03,0.87,1.00,0.42,3.97,49.49,272.89,4.33
1971-01-12,0.00,0.01,5.10,0.74,0.85,0.01,5.27,22.24,318.88,1.71
1971-01-13,0.00,0.00,6.26,0.61,0.71,0.00,6.10,24.47,322.88,2.98
1971-01-14,1.81,0.20,4.09,0.56,0.65,0.28,4.63,26.57,308.08,4.11
1971-01-15,0.15,0.00,4.39,0.64,0.74,0.00,5.25,13.95,316.46,3.08
1971-01-16,5.93,0.19,5.31,0.80,0.93,0.25,4.97,24.52,317.62,2.86
1971-01-17,0.63,0.00,5.86,1.35,1.56,0.00,6.15,23.96,323.40,2.56
1971-01-18,6.41,0.55,6.98,0.98,1.13,0.77,5.37,23.69,327.60,6.51
1971-01-19,13.84,0.43,7.22,2.21,2.55,0.62,5.61,24.21,328.93,5.97
1971-01-20,11.07,0.45,6.04,2.33,2.69,0.65,4.98,51.24,290.48,5.97
1971-01-21,7.64,0.27,6.57,3.68,4.25,0.45,5.63,33.83,315.86,7.83
1971-01-22,12.54,0.72,8.13,2.94,3.40,0.93,5.43,33.75,322.35,5.43
1971-01-23,17.68,0.00,8.14,4.15,4.80,0.02,7.55,26.12,334.36,8.34
1971-01-24,7.58,1.25,7.05,3.89,4.50,1.57,4.49,55.78,289.87,8.32
1971-01-25,16.66,0.88,7.14,1.96,2.26,1.19,5.10,38.70,313.46,8.53
1971-01-26,6.43,0.45,7.51,4.15,4.80,0.64,5.75,27.36,330.05,6.13
1971-01-27,2.44,0.76,7.48,3.18,3.68,1.00,5.17,44.27,310.28,6.00
1971-01-28,0.53,0.68,6.79,1.86,2.15,0.92,5.10,42.30,310.27,6.47
1971-01-29,6.54,0.34,5.04,1.42,1.64,0.42,4.31,55.88,286.71,2.43
1971-01-30,3.51,0.01,2.82,2.25,2.60,0.01,4.63,20.19,308.41,3.18
1971-01-31,0.66,0.24,3.00,2.01,2.32,0.33,4.19,34.12,302.51,3.10
1971-02-01,0.06,0.92,1.89,1.32,1.53,1.07,3.13,29.86,297.83,6.69
1971-02-02,0.00,0.47,2.05,0.93,1.08,0.47,3.07,62.02,268.64,2.39
1971-02-03,0.00,0.00,4.40,0.80,0.93,0.06,5.69,33.06,315.27,4.17
1971-02-04,0.05,0.37,4.81,0.74,0.85,0.40,4.37,48.95,299.53,2.31
1971-02-05,0.00,0.14,4.86,0.66,0.76,0.14,5.02,19.48,317.86,4.67
1971-02-06,0.00,0.11,4.74,0.61,0.71,0.11,5.21,32.18,317.85,2.59
1971-02-07,0.00,0.46,6.31,0.59,0.68,0.46,4.38,61.88,296.17,1.77
1971-02-08,0.00,0.21,4.43,0.54,0.62,0.21,4.61,45.91,304.45,1.34
1971-02-09,0.00,0.33,4.90,0.51,0.59,0.33,4.66,35.27,315.83,2.31
1971-02-10,0.02,0.37,5.34,0.49,0.57,0.39,4.81,57.88,300.51,2.65
1971-02-11,0.00,0.34,5.29,0.48,0.56,0.35,4.79,46.60,309.88,2.19
1971-02-12,1.14,0.00,6.42,0.47,0.54,0.16,6.22,37.51,325.42,8.00
1971-02-13,0.24,1.68,6.79,0.48,0.56,1.99,3.97,99.89,270.56,7.77
1971-02-14,13.88,1.06,5.60,0.44,0.51,1.35,4.30,85.84,281.00,6.85
1971-02-15,1.37,0.68,4.12,2.45,2.83,0.88,4.15,73.38,285.43,4.87
1971-02-16,3.46,0.45,1.08,1.38,1.59,0.62,3.46,51.59,287.32,4.15
1971-02-17,3.88,0.48,3.74,1.39,1.61,0.64,4.26,43.99,307.27,4.15
1971-02-18,0.69,0.52,5.86,1.71,1.98,0.72,5.19,69.98,301.54,6.29
1971-02-19,2.24,0.57,5.88,0.98,1.13,0.65,4.62,100.68,278.80,1.79
1971-02-20,1.53,0.01,7.20,1.08,1.25,0.23,6.57,43.82,328.74,4.60
1971-02-21,0.00,0.88,7.68,1.18,1.36,0.88,5.32,87.70,299.47,4.77
1971-02-22,0.00,0.75,5.18,0.79,0.91,0.75,4.00,119.06,263.97,2.00
1971-02-23,0.00,0.69,3.72,0.61,0.71,0.69,3.42,122.32,254.50,1.50
1971-02-24,0.00,0.75,4.08,0.56,0.65,0.75,3.71,124.19,257.84,1.91
1971-02-25,0.00,0.47,3.07,0.51,0.59,0.47,3.86,67.47,292.15,1.71
1971-02-26,0.00,0.36,2.91,0.48,0.56,0.36,4.03,54.35,301.11,1.36
1971-02-27,1.07,0.37,2.93,0.47,0.54,0.48,4.25,49.83,305.37,3.11
1971-02-28,0.00,0.63,2.37,0.46,0.53,0.63,3.49,53.18,298.16,3.09
1971-03-01,14.59,0.67,2.31,0.44,0.51,0.80,3.29,56.87,295.40,2.65
1971-03-02,0.00,0.80,4.85,2.57,2.97,0.82,4.52,102.38,286.61,4.49
1971-03-03,0.03,0.96,3.07,1.18,1.36,1.00,3.61,102.02,276.35,4.79
1971-03-04,0.00,0.83,0.07,0.68,0.79,0.83,2.88,108.08,259.19,4.17
1971-03-05,0.08,0.43,-1.93,0.54,0.62,0.50,2.75,69.09,272.19,2.44
1971-03-06,0.06,0.52,-0.60,0.49,0.57,0.64,3.23,97.78,266.39,5.62
1971-03-07,0.49,0.89,-1.80,0.47,0.54,1.06,2.31,149.08,231.14,2.77
1971-03-08,0.45,0.14,2.20,0.46,0.53,0.18,4.24,32.72,304.65,2.65
1971-03-09,0.00,0.91,6.41,0.45,0.52,0.91,4.95,99.52,301.33,3.59
1971-03-10,0.00,1.33,4.37,0.44,0.51,1.33,3.55,160.11,256.86,3.18
1971-03-11,0.00,0.98,6.98,0.44,0.51,0.98,5.05,106.78,301.76,3.00
1971-03-12,0.00,0.68,5.76,0.44,0.51,0.68,5.10,85.89,307.95,3.22
1971-03-13,0.00,1.02,7.55,0.44,0.51,1.02,4.91,91.23,312.27,2.52
1971-03-14,12.78,0.73,4.51,0.44,0.51,0.82,4.12,79.26,303.41,1.77
1971-03-15,4.55,1.04,5.24,2.60,3.00,1.26,4.40,102.04,297.47,4.48
1971-03-16,0.00,1.04,5.23,1.71,1.98,1.04,4.57,124.92,288.58,4.50
1971-03-17,28.57,1.19,6.05,1.35,1.56,1.45,4.76,129.30,291.20,5.75
1971-03-18,4.19,0.31,7.83,6.14,7.10,0.50,6.52,64.97,331.78,8.01
1971-03-19,5.62,0.65,7.12,2.21,2.55,0.85,5.70,62.80,328.73,5.21
1971-03-20,1.19,0.80,7.29,1.62,1.87,0.97,5.52,72.99,325.13,3.91
1971-03-21,0.03,1.06,6.64,1.39,1.61,1.16,5.00,75.37,320.37,6.62
1971-03-22,0.14,2.02,7.38,1.12,1.30,2.21,4.32,164.16,282.02,6.32
1971-03-23,0.10,1.31,3.52,0.83,0.96,1.48,3.47,135.99,276.70,3.85
1971-03-24,0.22,0.32,7.43,0.71,0.82,0.56,6.47,77.61,327.17,6.54
1971-03-25,1.16,2.19,8.74,0.68,0.79,2.48,4.71,141.02,301.52,7.30
1971-03-26,0.00,1.51,6.71,0.66,0.76,1.51,4.72,148.85,291.80,5.12
1971-03-27,0.00,1.55,6.95,0.59,0.68,1.55,4.83,177.07,282.68,3.10
1971-03-28,2.44,0.75,7.00,0.47,0.54,0.88,5.55,75.98,325.78,2.87
1971-03-29,0.95,0.96,8.45,0.71,0.82,1.11,5.91,87.19,328.83,3.19
1971-03-30,0.04,1.81,7.19,0.74,0.85,1.84,4.50,184.00,281.28,3.50
1971-03-31,0.00,1.20,6.18,0.54,0.62,1.20,4.81,122.56,303.72,4.07
1971-04-01,0.00,1.05,5.68,0.44,0.51,1.05,4.82,117.58,304.34,3.15
1971-04-02,0.00,1.73,8.66,0.42,0.48,1.73,5.36,131.55,313.19,6.93
1971-04-03,0.00,2.01,6.27,0.35,0.40,2.01,4.11,160.10,288.25,7.79
1971-04-04,0.01,0.83,5.99,0.32,0.37,0.86,5.10,76.16,322.58,5.12
1971-04-05,0.73,0.42,6.39,0.33,0.38,0.51,5.39,47.05,325.22,2.33
1971-04-06,0.03,0.40,7.32,0.35,0.41,0.42,5.86,47.55,330.12,1.93
1971-04-07,0.00,0.97,7.59,0.36,0.42,0.97,5.51,80.56,329.76,3.68
1971-04-08,10.54,1.05,6.40,0.36,0.42,1.32,4.68,49.99,323.36,6.42
1971-04-09,0.62,0.78,6.65,1.27,1.47,1.05,5.24,49.04,325.95,7.39
1971-04-10,0.05,2.53,8.64,0.74,0.85,2.67,4.60,201.77,288.69,6.31
1971-04-11,0.00,2.39,7.75,0.49,0.57,2.39,4.32,216.38,279.49,4.61
1971-04-12,0.00,2.72,8.25,0.35,0.41,2.72,4.40,246.96,271.55,5.67
1971-04-13,0.00,2.02,9.21,0.31,0.36,2.02,5.59,187.20,302.81,5.27
1971-04-14,0.00,2.01,8.47,0.29,0.34,2.01,5.05,175.99,301.96,4.50
1971-04-15,0.00,1.70,8.11,0.31,0.36,1.70,5.41,175.30,303.05,2.71
1971-04-16,0.05,1.00,8.32,0.30,0.35,1.14,6.26,114.30,326.20,6.00
1971-04-17,0.00,2.81,6.68,0.28,0.32,2.81,3.57,272.12,256.10,4.39
1971-04-18,0.00,1.36,8.25,0.26,0.30,1.36,5.95,145.92,316.16,4.29
1971-04-19,0.00,1.63,10.66,0.29,0.33,1.63,6.99,161.35,324.34,2.02
1971-04-20,0.00,2.18,9.57,0.25,0.29,2.18,6.63,244.98,294.79,2.25
1971-04-21,0.04,3.12,12.88,0.25,0.29,3.17,6.04,220.98,311.53,5.02
1971-04-22,8.46,1.91,13.66,0.26,0.30,2.06,7.46,130.16,348.56,3.25
1971-04-23,19.93,0.36,11.92,1.10,1.27,0.45,8.59,55.60,352.38,3.63
1971-04-24,0.00,1.78,9.27,2.94,3.40,1.78,5.74,130.63,326.41,7.47
1971-04-25,10.85,1.46,7.74,1.10,1.27,1.68,5.26,122.26,321.54,4.49
1971-04-26,0.00,0.95,4.41,2.08,2.40,0.95,4.51,97.09,313.11,5.20
1971-04-27,0.00,1.96,4.85,1.18,1.36,1.97,4.22,235.55,273.18,2.67
1971-04-28,0.00,2.49,6.19,0.74,0.85,2.49,4.34,283.83,264.33,2.21
1971-04-29,0.00,2.27,6.67,0.59,0.68,2.27,4.63,251.33,277.87,2.60
1971-04-30,0.00,2.13,7.23,0.44,0.51,2.13,4.85,221.68,290.11,3.35
1971-05-01,0.00,2.94,7.73,0.36,0.42,2.94,4.30,287.84,268.17,5.19
1971-05-02,0.00,2.97,8.12,0.32,0.37,2.97,4.42,296.10,268.21,3.57
1971-05-03,0.00,2.91,8.22,0.29,0.33,2.91,4.63,302.44,268.63,1.95
1971-05-04,0.00,2.99,9.22,0.26,0.30,2.99,4.70,285.27,277.85,2.54
1971-05-05,0.73,2.81,12.12,0.24,0.28,3.03,6.45,227.26,314.82,4.98
1971-05-06,8.89,2.36,14.20,0.29,0.34,2.54,7.41,146.74,349.80,4.23
1971-05-07,4.92,1.25,11.87,2.34,2.70,1.39,8.43,134.88,343.62,2.93
1971-05-08,0.76,2.90,12.12,1.10,1.27,3.08,7.13,278.66,304.43,3.70
1971-05-09,0.00,1.97,12.04,0.64,0.74,1.97,7.88,200.61,327.68,4.15
1971-05-10,0.00,2.09,13.33,0.42,0.48,2.09,8.26,186.40,337.65,3.33
1971-05-11,0.00,2.72,15.00,0.30,0.35,2.72,9.67,241.46,334.28,1.63
1971-05-12,0.00,2.88,16.49,0.29,0.33,2.88,9.85,238.37,341.66,3.88
1971-05-13,0.00,3.64,16.15,0.24,0.28,3.64,8.45,266.99,329.29,6.22
1971-05-14,0.00,3.04,13.93,0.22,0.25,3.06,6.42,193.25,334.84,4.03
1971-05-15,5.56,1.64,13.10,0.21,0.24,1.76,8.25,138.40,349.71,2.47
1971-05-16,0.31,2.27,9.94,0.29,0.34,2.42,5.31,182.80,318.24,2.73
1971-05-17,0.00,3.02,10.88,0.27,0.31,3.02,5.76,267.96,300.03,3.39
1971-05-18,0.00,2.95,9.68,0.22,0.25,2.95,5.96,294.64,290.12,1.71
1971-05-19,0.00,3.77,13.67,0.19,0.22,3.77,5.83,281.98,306.74,3.26
1971-05-20,0.00,3.79,13.63,0.17,0.20,3.79,6.10,292.02,305.37,3.42
1971-05-21,0.00,3.53,11.75,0.16,0.18,3.53,6.05,317.89,291.89,2.83
1971-05-22,1.22,2.34,11.20,0.15,0.17,2.47,7.30,228.69,319.03,2.46
1971-05-23,0.45,1.97,12.83,0.16,0.18,2.10,7.97,169.44,341.86,2.70
1971-05-24,1.01,2.74,10.90,0.16,0.19,2.87,6.41,254.91,308.54,2.39
1971-05-25,0.17,0.66,10.56,0.16,0.19,0.81,7.40,66.48,346.20,4.13
1971-05-26,1.67,1.08,10.73,0.20,0.23,1.22,6.42,70.31,346.29,2.92
1971-05-27,2.94,1.97,11.13,0.20,0.23,2.15,7.01,177.57,331.53,3.76
1971-05-28,4.39,2.58,9.20,0.24,0.28,2.76,5.83,261.50,299.11,3.41
1971-05-29,7.07,1.51,10.61,0.22,0.26,1.72,7.13,143.97,337.96,4.63
1971-05-30,0.08,1.46,13.13,0.56,0.65,1.59,8.63,133.60,352.83,4.62
1971-05-31,0.00,3.15,13.68,0.49,0.57,3.15,7.25,258.15,322.59,2.30
1971-06-01,0.00,3.45,13.48,0.25,0.29,3.45,8.02,312.09,310.01,2.01
1971-06-02,0.02,4.46,15.87,0.20,0.23,4.49,6.95,297.88,317.46,5.49
1971-06-03,0.00,4.18,17.22,0.19,0.22,4.18,8.35,265.76,337.23,6.50
1971-06-04,0.00,3.79,14.03,0.17,0.20,3.79,6.92,284.77,314.73,6.59
1971-06-05,0.00,1.93,11.46,0.13,0.15,1.93,6.55,122.72,346.76,5.43
1971-06-06,0.00,1.43,11.78,0.12,0.14,1.43,5.98,78.57,350.47,2.41
1971-06-07,0.00,1.75,13.31,0.12,0.14,1.75,7.46,128.09,355.07,1.54
1971-06-08,0.13,1.61,12.83,0.14,0.16,1.71,8.25,136.94,351.03,2.22
1971-06-09,27.80,2.29,12.67,0.15,0.17,2.47,7.76,204.13,333.68,3.61
1971-06-10,50.45,0.62,10.94,3.63,4.20,0.80,7.73,69.01,347.99,5.31
1971-06-11,0.66,1.44,10.42,5.62,6.50,1.61,7.08,135.46,339.77,3.53
1971-06-12,1.35,1.70,11.88,1.96,2.26,1.87,7.74,155.50,342.16,3.51
1971-06-13,4.65,2.53,10.74,1.08,1.25,2.66,6.69,239.75,314.45,2.29
1971-06-14,11.20,1.04,11.75,1.18,1.36,1.26,8.23,115.91,350.98,5.72
1971-06-15,0.01,2.71,10.59,2.45,2.83,2.73,5.61,210.54,317.65,4.80
1971-06-16,0.07,2.11,11.56,0.93,1.08,2.21,6.79,167.22,336.57,4.43
1971-06-17,0.09,3.04,12.25,0.59,0.68,3.19,6.35,240.90,318.78,4.06
1971-06-18,23.65,1.61,11.47,1.47,1.70,1.86,7.19,123.88,347.66,6.11
1971-06-19,5.82,2.17,14.32,4.93,5.70,2.41,8.42,157.69,353.47,6.28
1971-06-20,0.04,1.99,14.57,2.21,2.55,2.09,9.20,178.40,350.30,6.41
1971-06-21,0.34,1.63,11.54,1.08,1.25,1.84,7.55,152.27,341.39,4.83
1971-06-22,0.00,4.97,15.75,0.68,0.79,4.97,6.60,361.77,298.76,4.63
1971-06-23,0.00,2.85,14.32,0.36,0.42,2.85,8.52,242.74,333.21,2.39
1971-06-24,0.00,3.39,15.31,0.34,0.39,3.39,8.62,279.07,328.56,3.12
1971-06-25,4.91,1.65,13.79,0.29,0.33,1.86,8.86,145.84,353.87,5.10
1971-06-26,0.01,2.84,14.48,0.44,0.51,2.86,8.12,217.03,339.13,6.20
1971-06-27,10.05,3.31,13.34,0.29,0.33,3.54,6.81,251.16,321.80,5.41
1971-06-28,0.10,3.46,13.28,0.74,0.85,3.61,7.26,303.27,309.66,5.06
1971-06-29,0.00,1.33,12.78,0.35,0.40,1.33,8.54,122.18,354.33,3.63
1971-06-30,0.33,3.01,16.72,0.28,0.32,3.13,8.31,195.80,354.41,2.86
1971-07-01,0.00,2.59,18.68,0.23,0.27,2.59,10.98,185.66,367.95,2.12
1971-07-02,0.00,2.74,18.26,0.21,0.24,2.74,11.52,215.49,359.83,1.55
1971-07-03,0.00,3.04,17.79,0.19,0.22,3.04,10.81,239.85,351.73,2.57
1971-07-04,0.00,2.16,18.04,0.18,0.21,2.16,10.89,156.25,371.09,2.45
1971-07-05,0.00,3.64,18.10,0.16,0.19,3.64,10.09,269.82,344.41,3.95
1971-07-06,0.00,3.89,18.40,0.14,0.16,3.89,9.83,281.13,341.97,3.44
1971-07-07,0.00,4.08,19.04,0.13,0.15,4.08,10.47,297.57,342.31,3.86
1971-07-08,0.00,3.88,20.01,0.12,0.14,3.88,11.70,287.01,352.01,2.23
1971-07-09,0.00,3.89,21.58,0.11,0.13,3.89,12.29,265.06,364.45,2.56
1971-07-10,0.00,4.30,20.99,0.10,0.12,4.30,10.90,274.91,356.35,3.64
1971-07-11,0.00,3.95,20.08,0.10,0.11,3.95,12.43,301.31,350.95,1.96
1971-07-12,0.00,3.42,20.15,0.09,0.10,3.42,11.01,205.43,369.37,4.74
1971-07-13,0.00,4.05,15.07,0.09,0.10,4.05,7.16,313.64,308.99,3.84
1971-07-14,0.00,3.24,15.51,0.08,0.09,3.24,8.40,257.43,330.97,2.63
1971-07-15,0.00,4.52,19.27,0.08,0.09,4.52,9.22,305.91,334.84,3.53
1971-07-16,0.00,3.60,15.80,0.08,0.09,3.60,7.08,242.25,331.43,3.38
1971-07-17,0.00,3.38,14.56,0.07,0.08,3.38,7.42,268.91,320.04,3.01
1971-07-18,0.00,2.98,12.99,0.07,0.08,2.98,7.09,256.45,316.18,2.42
1971-07-19,0.00,2.79,14.33,0.07,0.08,2.79,7.82,223.55,332.62,2.63
1971-07-20,0.05,3.22,15.89,0.07,0.08,3.27,8.35,246.09,333.96,2.76
1971-07-21,0.02,2.19,16.77,0.06,0.07,2.21,9.27,152.41,364.21,2.03
1971-07-22,0.02,2.24,15.62,0.06,0.07,2.25,8.78,162.36,355.74,2.57
